"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
1.98621849147807e-11,0.413780807173833,0.946,0.912,6.41230777788781e-07,"heterozygous","mt-Atp6","UP","mt-Atp6"
2.08868871106456e-11,-0.701781711095549,0.426,0.616,6.74312263480084e-07,"heterozygous","Gm43305","DOWN","Gm43305"
2.24351366501286e-11,0.523650557824505,0.655,0.504,7.24295951612752e-07,"heterozygous","Cox6b1","UP","Cox6b1"
2.52146175568761e-11,0.459203468951262,0.595,0.414,8.14028713206189e-07,"heterozygous","Rpl32","UP","Rpl32"
2.59405895446592e-11,-0.402746480223545,0.928,0.973,8.37465992859778e-07,"heterozygous","Kcnq1","DOWN","Kcnq1"
2.83802975842431e-11,0.395981520099504,0.914,0.836,9.16229527209704e-07,"heterozygous","Atp5b","UP","Atp5b"
3.11208244925322e-11,0.53112115957366,0.498,0.321,1.00470469791691e-06,"heterozygous","Rps25","UP","Rps25"
3.27344822840185e-11,0.73059814755213,0.455,0.277,1.05680002605725e-06,"heterozygous","Insrr","UP","Insrr"
3.89367391670329e-11,0.488668074520378,0.716,0.561,1.25703368726849e-06,"heterozygous","Rpl35a","UP","Rpl35a"
3.90133068797355e-11,0.521454942158554,0.694,0.576,1.25950559930538e-06,"heterozygous","Rpl37a","UP","Rpl37a"
4.69295376007742e-11,0.409181649762411,0.723,0.597,1.51507319190339e-06,"heterozygous","Actb","UP","Actb"
4.72803085109325e-11,0.44243697988416,0.732,0.576,1.52639747996694e-06,"heterozygous","Cltrn","UP","Cltrn"
5.5284601206002e-11,0.43902450232595,0.592,0.42,1.78480806533457e-06,"heterozygous","Rps28","UP","Rps28"
7.50331488891736e-11,-0.45026665079066,0.752,0.876,2.42237017873808e-06,"heterozygous","Crim1","DOWN","Crim1"
7.94555602438226e-11,0.38739095238302,0.811,0.704,2.56514330691157e-06,"heterozygous","Hsp90ab1","UP","Hsp90ab1"
8.43852979028592e-11,0.459626536231825,0.651,0.475,2.72429495749591e-06,"heterozygous","Ndufb9","UP","Ndufb9"
1.46571616169295e-10,-0.434232516885514,0.791,0.876,4.73191805640952e-06,"heterozygous","Rab11fip3","DOWN","Rab11fip3"
