"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
0.00479696746470766,-0.175742369179757,0.887,0.909,1,"heterozygous","Clcn3","DOWN","Clcn3"
0.00480726574286141,-0.187627514188686,0.275,0.362,1,"heterozygous","Nab1","DOWN","Nab1"
0.00481620200020892,0.157237301693177,0.961,0.956,1,"heterozygous","Ogt","UP","Ogt"
0.00483829047671271,0.120406904859781,0.126,0.069,1,"heterozygous","Fermt1","UP","Fermt1"
0.00486033432589413,0.144947858546799,0.152,0.091,1,"heterozygous","A930005H10Rik","UP","A930005H10Rik"
0.00486974568433987,-0.259658685392175,0.879,0.916,1,"heterozygous","Fhit","DOWN","Fhit"
0.00488633249201233,-0.169211006889376,0.838,0.872,1,"heterozygous","Lmo7","DOWN","Lmo7"
0.00489752410696467,0.200552430267781,0.338,0.264,1,"heterozygous","Focad","UP","Focad"
0.00493476045745806,0.106848822640863,0.147,0.086,1,"heterozygous","Pwwp3a","UP","Pwwp3a"
0.00494141236950115,0.2441841586807,0.478,0.411,1,"heterozygous","Cryl1","UP","Cryl1"
0.00495826789920736,-0.186137427767085,0.361,0.453,1,"heterozygous","Spast","DOWN","Spast"
0.00497171511265938,0.17471080611906,0.392,0.305,1,"heterozygous","Bsdc1","UP","Bsdc1"
0.00497199449076828,-0.227801194194273,0.535,0.606,1,"heterozygous","Afg3l2","DOWN","Afg3l2"
0.00497244698513521,0.151767942520515,0.665,0.576,1,"heterozygous","Idh2","UP","Idh2"
0.00497641953707536,0.165192117248099,0.405,0.328,1,"heterozygous","Nucks1","UP","Nucks1"
0.00502660459717044,0.129083183503425,0.154,0.094,1,"heterozygous","Tceal9","UP","Tceal9"
0.00503992497644911,0.137520219444394,0.247,0.167,1,"heterozygous","Anapc13","UP","Anapc13"
0.00505892899047787,0.162236311679604,0.805,0.736,1,"heterozygous","Phf14","UP","Phf14"
0.00506523481294217,-0.2381626096405,0.355,0.436,1,"heterozygous","Ipo7","DOWN","Ipo7"
0.00507621813717652,-0.137061532531561,0.6,0.704,1,"heterozygous","Mbd2","DOWN","Mbd2"
0.00508458500473601,0.115453124564346,0.102,0.052,1,"heterozygous","Scrn2","UP","Scrn2"
0.00511641041534452,0.147886475456843,0.238,0.165,1,"heterozygous","Crbn","UP","Crbn"
0.00511880100372582,-0.195021565418026,0.825,0.842,1,"heterozygous","Spire1","DOWN","Spire1"
0.00512131966615182,0.195012847834644,0.348,0.264,1,"heterozygous","Emcn","UP","Emcn"
0.00516760834061704,-0.188355974686915,0.385,0.483,1,"heterozygous","Mafg","DOWN","Mafg"
0.00517073634663718,-0.186335794408115,0.71,0.766,1,"heterozygous","Aftph","DOWN","Aftph"
0.0052010725694177,-0.188042650053962,0.416,0.495,1,"heterozygous","Morc2a","DOWN","Morc2a"
0.00520346009484798,-0.213295744075356,0.379,0.463,1,"heterozygous","Fam20b","DOWN","Fam20b"
0.00521454078461129,0.221381962005893,0.102,0.052,1,"heterozygous","Skap1","UP","Skap1"
0.00521502411154611,0.153406523770507,0.398,0.313,1,"heterozygous","Spata6","UP","Spata6"
0.00525499328415923,-0.513975212824794,0.058,0.111,1,"heterozygous","Hs3st5","DOWN","Hs3st5"
0.0053092766678907,0.17682570449418,0.894,0.889,1,"heterozygous","Slc25a3","UP","Slc25a3"
0.00531661432084966,-0.250743090727438,0.589,0.653,1,"heterozygous","Ldlrad4","DOWN","Ldlrad4"
0.00532224029696211,-0.21696959190009,0.292,0.379,1,"heterozygous","Uba5","DOWN","Uba5"
0.00539287513342914,0.181850052718878,0.275,0.214,1,"heterozygous","Akr1b3","UP","Akr1b3"
0.00539312700519656,0.173779318808925,0.431,0.335,1,"heterozygous","E130307A14Rik","UP","E130307A14Rik"
0.00539618955643026,0.208516059797023,0.387,0.313,1,"heterozygous","Pccb","UP","Pccb"
0.00542335433437397,0.122930086754368,0.152,0.091,1,"heterozygous","1810019D21Rik","UP","1810019D21Rik"
0.00542780422938441,0.151530732157719,0.268,0.192,1,"heterozygous","Pml","UP","Pml"
0.00546189777670098,0.211859201124799,0.532,0.473,1,"heterozygous","Ndufab1","UP","Ndufab1"
0.00552678347996968,0.134231490802505,0.16,0.096,1,"heterozygous","D130040H23Rik","UP","D130040H23Rik"
0.00554800016408708,0.167478864316369,0.253,0.18,1,"heterozygous","Tmem132a","UP","Tmem132a"
0.00565609066029073,-0.127735637810502,0.102,0.165,1,"heterozygous","Pprc1","DOWN","Pprc1"
0.00566144752569082,-0.194501776604139,0.924,0.958,1,"heterozygous","Kcnq1","DOWN","Kcnq1"
0.00566825218991882,0.23742877084416,0.563,0.507,1,"heterozygous","Cfap69","UP","Cfap69"
0.00570410623827759,0.145994673854221,0.563,0.466,1,"heterozygous","Rmnd5a","UP","Rmnd5a"
0.00570454070769409,0.162948786159753,0.175,0.113,1,"heterozygous","Zc3h8","UP","Zc3h8"
0.00572818817853208,-0.158314861597989,0.394,0.488,1,"heterozygous","Aebp2","DOWN","Aebp2"
0.00573074744859213,-0.193052593645566,0.502,0.574,1,"heterozygous","Ric8b","DOWN","Ric8b"
