"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
4.36004711372162e-10,-0.494892216365226,0.677,0.739,1.40759761019389e-05,"heterozygous","Fermt2","DOWN","Fermt2"
4.88834994117522e-10,-0.411909684344878,0.328,0.467,1.57815489500901e-05,"heterozygous","Elf2","DOWN","Elf2"
6.88916259622868e-10,0.395570698120501,0.658,0.539,2.22409725256647e-05,"heterozygous","Miox","UP","Miox"
6.94698547845574e-10,-0.412859953792511,0.185,0.308,2.24276479186465e-05,"heterozygous","Irak2","DOWN","Irak2"
6.9737803997248e-10,-0.422813804209079,0.686,0.777,2.25141526424716e-05,"heterozygous","Zswim6","DOWN","Zswim6"
7.21554451013841e-10,0.347443829819704,0.539,0.397,2.32946638965309e-05,"heterozygous","Nme2","UP","Nme2"
7.87131210978668e-10,0.421595012444808,0.452,0.322,2.54117440152353e-05,"heterozygous","Ndufa2","UP","Ndufa2"
8.20117074041127e-10,0.396864991079201,0.488,0.358,2.64766596183437e-05,"heterozygous","Rpl8","UP","Rpl8"
9.1040213455157e-10,-0.577695107268999,0.435,0.538,2.93914225118629e-05,"heterozygous","Sh3bgrl","DOWN","Sh3bgrl"
1.01915424695357e-09,0.384954216477766,0.628,0.505,3.29023757086492e-05,"heterozygous","Atp5l","UP","Atp5l"
1.04420850772957e-09,0.410879593016796,0.429,0.291,3.37112274635416e-05,"heterozygous","Zfp462","UP","Zfp462"
1.05456986728474e-09,-0.497862707820599,0.679,0.735,3.40457335954206e-05,"heterozygous","Hivep2","DOWN","Hivep2"
1.06100128105879e-09,0.380438580950415,0.48,0.343,3.42533653577019e-05,"heterozygous","Atpif1","UP","Atpif1"
1.14989008798387e-09,0.411518343291525,0.741,0.681,3.71230516004713e-05,"heterozygous","Pde8b","UP","Pde8b"
1.46361263174844e-09,0.363502455091467,0.359,0.227,4.72512702033666e-05,"heterozygous","Rpl39","UP","Rpl39"
1.58091464959702e-09,0.329800286495195,0.486,0.344,5.10382485475901e-05,"heterozygous","Atp5h","UP","Atp5h"
1.58704723761538e-09,0.415193456862837,0.677,0.578,5.12362330191748e-05,"heterozygous","Atp5g3","UP","Atp5g3"
1.60440917848359e-09,-0.338516527735821,0.726,0.824,5.17967459181641e-05,"heterozygous","Gm26917","DOWN","Gm26917"
1.62125876102313e-09,-0.489896736918509,0.75,0.81,5.23407178408707e-05,"heterozygous","Pakap.1","DOWN","Pakap.1"
1.74980900420438e-09,0.548297088575915,0.672,0.586,5.64908338917341e-05,"heterozygous","Svep1","UP","Svep1"
1.83722625129024e-09,0.447223683876624,0.252,0.135,5.93130122966542e-05,"heterozygous","Plat","UP","Plat"
1.88496000715157e-09,0.462222105728826,0.302,0.178,6.08540488708812e-05,"heterozygous","Dcn","UP","Dcn"
1.9968883938876e-09,0.341263116540685,0.37,0.237,6.44675449082674e-05,"heterozygous","Ndufa12","UP","Ndufa12"
2.05807542754655e-09,-0.522764161019595,0.652,0.706,6.64429071029127e-05,"heterozygous","Myo1b","DOWN","Myo1b"
2.09515818337385e-09,0.398636598798753,0.595,0.489,6.76400867920414e-05,"heterozygous","Atp5e","UP","Atp5e"
