"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
2.67758808764145e-06,-0.650580295961076,0.747,0.935,0.0864432538214164,"heterozygous","Strn3","DOWN","Strn3"
2.88334496026628e-06,-0.534705829644555,0.222,0.535,0.0930859086972366,"heterozygous","Zfp236","DOWN","Zfp236"
2.95492781336086e-06,1.02639653760604,0.576,0.374,0.095396889526542,"heterozygous","Atp5j","UP","Atp5j"
2.99050792844712e-06,1.06372484278184,0.657,0.523,0.0965455579619868,"heterozygous","Gclc","UP","Gclc"
3.01987575641206e-06,-0.610728819556386,0.404,0.716,0.0974936689200068,"heterozygous","Myo10","DOWN","Myo10"
3.15936976239921e-06,1.06162414654011,0.717,0.581,0.101997093409296,"heterozygous","Prdx5","UP","Prdx5"
3.2092704482223e-06,0.923142489216107,0.758,0.652,0.103608087150409,"heterozygous","Hsp90ab1","UP","Hsp90ab1"
3.30415324327608e-06,-0.938763620958909,0.576,0.897,0.106671283305925,"heterozygous","Pdlim5","DOWN","Pdlim5"
3.31271590423315e-06,-0.581488575406136,0.101,0.374,0.106947720252263,"heterozygous","Sema4b","DOWN","Sema4b"
3.46632076297498e-06,0.997043707153318,0.495,0.284,0.111906699511884,"heterozygous","Uqcrfs1","UP","Uqcrfs1"
3.69567742624782e-06,-0.711268521485997,0.434,0.735,0.119311250028985,"heterozygous","Fars2","DOWN","Fars2"
3.85824354495286e-06,1.02448667324816,0.697,0.594,0.124559534605258,"heterozygous","Prdx1","UP","Prdx1"
3.88694814274475e-06,-0.73645051652406,0.636,0.871,0.125486233840371,"heterozygous","Ldlrad4","DOWN","Ldlrad4"
4.06979512670414e-06,-0.495205883385931,0.586,0.89,0.131389265870517,"heterozygous","Fus","DOWN","Fus"
4.13082388862798e-06,-0.533723647170568,0.788,0.91,0.133359518420466,"heterozygous","Pkp4","DOWN","Pkp4"
4.22454247430784e-06,-0.85577612230568,0.051,0.284,0.136385129240554,"heterozygous","Hbegf","DOWN","Hbegf"
4.81712810756511e-06,-0.587484497738682,0.131,0.426,0.155516163824632,"heterozygous","Gm49980","DOWN","Gm49980"
4.88649994110881e-06,-0.780520462471617,0.303,0.613,0.157755764098757,"heterozygous","Adgrv1","DOWN","Adgrv1"
4.90016114424212e-06,-0.622296649227044,0.202,0.49,0.158196802380713,"heterozygous","Luc7l","DOWN","Luc7l"
4.91308610507085e-06,-0.6715923858149,0.354,0.658,0.158614071816107,"heterozygous","Zhx2","DOWN","Zhx2"
5.51917130516048e-06,-0.632040466587839,0.525,0.852,0.178180926415801,"heterozygous","Grid1","DOWN","Grid1"
5.62998249751119e-06,0.96277492913599,0.636,0.465,0.181758354949651,"heterozygous","Rpl13a","UP","Rpl13a"
5.64823265202913e-06,-0.675303536084127,0.343,0.703,0.182347542938108,"heterozygous","Btaf1","DOWN","Btaf1"
5.87674358054995e-06,-0.65540069638212,0.505,0.813,0.189724789754474,"heterozygous","Parp8","DOWN","Parp8"
5.88040490289843e-06,1.50823681363087,0.768,0.781,0.189842991885173,"heterozygous","Slc12a1","UP","Slc12a1"
5.92496596152601e-06,0.994104947395083,0.636,0.484,0.191281601101906,"heterozygous","Uqcrh","UP","Uqcrh"
6.76259349334909e-06,-0.835315413327605,0.283,0.574,0.218323568339282,"heterozygous","Mical2","DOWN","Mical2"
6.77436239020173e-06,-0.741045894810903,0.556,0.832,0.218703515405273,"heterozygous","Nrip1","DOWN","Nrip1"
6.83926734225658e-06,-0.615802599464931,0.747,0.994,0.220798906877411,"heterozygous","Ptpn13","DOWN","Ptpn13"
6.90806949286563e-06,-0.559535661938428,0.576,0.865,0.223020115507674,"heterozygous","Brwd1","DOWN","Brwd1"
6.96457818174123e-06,-0.963573472627087,0.515,0.774,0.224844442019334,"heterozygous","Srgap1","DOWN","Srgap1"
7.46587884093154e-06,0.80566526325589,0.687,0.516,0.241028432500634,"heterozygous","Ttc36","UP","Ttc36"
7.57879754176451e-06,-0.500245630489632,0.848,0.987,0.244673899838325,"heterozygous","Ptprk","DOWN","Ptprk"
7.76717070193012e-06,-0.849142414731182,0.283,0.594,0.250755338941112,"heterozygous","Sertad2","DOWN","Sertad2"
8.67357903188019e-06,1.00756267444506,0.596,0.419,0.28001782546522,"heterozygous","Uqcr10","UP","Uqcr10"
8.83585582522608e-06,-0.619159994687027,0.182,0.458,0.285256769461599,"heterozygous","Tfcp2","DOWN","Tfcp2"
9.12652453919469e-06,-0.797859907100729,0.667,0.839,0.294640718223361,"heterozygous","Lrmda","DOWN","Lrmda"
9.24186335950804e-06,-0.542753614547384,0.202,0.497,0.298364316698358,"heterozygous","Safb2","DOWN","Safb2"
9.29533133520431e-06,-0.488883853607333,0.434,0.768,0.300090476825736,"heterozygous","Ptpn4","DOWN","Ptpn4"
9.52249411104327e-06,-0.747549997618524,0.495,0.794,0.307424199880921,"heterozygous","Lncpint","DOWN","Lncpint"
9.90600508767219e-06,-0.881321969236816,0.323,0.619,0.319805468250409,"heterozygous","Hivep1","DOWN","Hivep1"
1.00253912824787e-05,-0.55010621681466,0.02,0.219,0.323659732163544,"heterozygous","Prkag3","DOWN","Prkag3"
1.03166645416253e-05,-0.657017299554465,0.677,0.897,0.333063198061832,"heterozygous","Magi1","DOWN","Magi1"
1.05047743709486e-05,-0.558084169964174,0.354,0.69,0.339136135791704,"heterozygous","D5Ertd579e","DOWN","D5Ertd579e"
1.08181445194988e-05,-0.581297056692715,0.485,0.755,0.3492529776675,"heterozygous","Gm26917","DOWN","Gm26917"
1.08413537499106e-05,-0.734299130722653,0.778,0.955,0.350002264462112,"heterozygous","Mbnl2","DOWN","Mbnl2"
1.10323603729732e-05,-0.830227231767327,0.768,0.903,0.356168722281068,"heterozygous","P3h2","DOWN","P3h2"
1.11155145260989e-05,-0.552970359765807,0.293,0.645,0.358853270960578,"heterozygous","Cep112","DOWN","Cep112"
1.11482980974032e-05,-0.583934848676748,0.091,0.342,0.359911655776564,"heterozygous","Trim37","DOWN","Trim37"
1.11686926972435e-05,-0.509955876471355,0.556,0.845,0.360570075037809,"heterozygous","March3","DOWN","March3"
1.12362167016636e-05,0.913437176304957,0.626,0.458,0.362750019996507,"heterozygous","Atp5e","UP","Atp5e"
1.1670184404203e-05,0.99979821126741,0.535,0.342,0.376760233305291,"heterozygous","mt-Nd5","UP","mt-Nd5"
1.25664200607299e-05,0.85633279922305,0.566,0.394,0.405694305240603,"heterozygous","Rpl37","UP","Rpl37"
1.28119703734994e-05,0.829756285862513,0.758,0.665,0.413621651538053,"heterozygous","Scp2","UP","Scp2"
1.31531547649743e-05,-0.555669905807759,0.838,1,0.424636448432429,"heterozygous","Arl15","DOWN","Arl15"
1.32976763303583e-05,-0.814019385099628,0.162,0.452,0.429302182649288,"heterozygous","Adamts1","DOWN","Adamts1"
1.34775915966665e-05,0.899464667248259,0.717,0.587,0.435110567106781,"heterozygous","Mdh1","UP","Mdh1"
1.37780551485707e-05,0.915114506325991,0.364,0.155,0.444810732416457,"heterozygous","Romo1","UP","Romo1"
1.46494521174894e-05,0.888429885136521,0.636,0.484,0.472942912161029,"heterozygous","Rps12","UP","Rps12"
1.46774864592366e-05,1.10012500888227,0.535,0.387,0.473847972849996,"heterozygous","Eif1","UP","Eif1"
1.52767009218861e-05,0.785491927517658,0.869,0.89,0.493193012562171,"heterozygous","Lars2","UP","Lars2"
1.53294613714036e-05,-0.489406177732539,0.889,1,0.494896330914395,"heterozygous","Glis3","DOWN","Glis3"
1.5438775913767e-05,-1.04422760246907,0.121,0.361,0.498425441600054,"heterozygous","Fyb2","DOWN","Fyb2"
1.54845086128214e-05,-0.499085231864984,0.091,0.348,0.499901876056326,"heterozygous","Gripap1","DOWN","Gripap1"
1.57995393818581e-05,-1.00127551464299,0.091,0.335,0.510072329403906,"heterozygous","Ccn2","DOWN","Ccn2"
1.58611366994076e-05,-0.678846759111813,0.495,0.768,0.512060937203674,"heterozygous","Dnmt3a","DOWN","Dnmt3a"
1.58635685952542e-05,-0.664582093822302,0.051,0.265,0.512139448529187,"heterozygous","Rab30","DOWN","Rab30"
1.58922281803504e-05,-0.601137690457605,0.04,0.252,0.513064694574431,"heterozygous","Spsb1","DOWN","Spsb1"
1.61725922026143e-05,-0.668268207886963,0.283,0.581,0.522115966669199,"heterozygous","Baiap2l1","DOWN","Baiap2l1"
1.65151431566805e-05,-0.642586700847891,0.465,0.787,0.533174881670272,"heterozygous","Ctdspl","DOWN","Ctdspl"
1.81496247359707e-05,1.00791574873796,0.586,0.452,0.585942484976077,"heterozygous","Rps15","UP","Rps15"
1.83944576651597e-05,-0.446326238443757,0.172,0.465,0.593846671262016,"heterozygous","Bcar1","DOWN","Bcar1"
1.85068031552561e-05,-0.481996069593524,0.424,0.723,0.597473633064287,"heterozygous","Ccar1","DOWN","Ccar1"
1.91477778623718e-05,-0.602381693738313,0.364,0.671,0.618166860508811,"heterozygous","Spred2","DOWN","Spred2"
1.92265046939779e-05,-0.550346979615176,0.434,0.735,0.620708477540383,"heterozygous","Ahdc1","DOWN","Ahdc1"
1.98650418488639e-05,0.933970631566477,0.586,0.419,0.641323011048723,"heterozygous","Rpl28","UP","Rpl28"
2.06422074063706e-05,-0.718318925194267,0.657,0.865,0.666413023907267,"heterozygous","Shroom4","DOWN","Shroom4"
2.08998456671648e-05,-0.630034751126305,0.364,0.652,0.67473061751875,"heterozygous","Eml4","DOWN","Eml4"
2.15006581782638e-05,-0.555458680854527,0.323,0.626,0.694127248627068,"heterozygous","Ptpn12","DOWN","Ptpn12"
2.15598518415206e-05,-0.328159855827173,0.343,0.697,0.696038256851652,"heterozygous","Ube2d2a","DOWN","Ube2d2a"
