"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
1.60794334970897e-14,0.410203313364685,0.627,0.482,5.19108431020044e-10,"heterozygous","Lpl","UP","Lpl"
1.66295243812591e-14,0.37805111748028,0.587,0.407,5.36867565124568e-10,"heterozygous","Rps27a","UP","Rps27a"
1.74542748156288e-14,0.69292688786386,0.746,0.644,5.63493808147761e-10,"heterozygous","Npnt","UP","Npnt"
1.93314676484594e-14,0.419406020399636,0.689,0.549,6.24097101562863e-10,"heterozygous","Dbi","UP","Dbi"
1.97991567854826e-14,-0.476280959884474,0.371,0.53,6.39195977662519e-10,"heterozygous","Stat3","DOWN","Stat3"
2.03387505280183e-14,-0.282260017189959,0.959,0.984,6.56616222046544e-10,"heterozygous","Rere","DOWN","Rere"
2.15298504980421e-14,-0.374874356887996,0.532,0.685,6.95069693478791e-10,"heterozygous","Fbxw11","DOWN","Fbxw11"
2.29716214435729e-14,0.476654272145218,0.638,0.485,7.41615826684309e-10,"heterozygous","Rps23","UP","Rps23"
3.31128556853108e-14,-0.433175498027867,0.326,0.481,1.06901543294457e-09,"heterozygous","F11r","DOWN","F11r"
3.6710089355843e-14,0.322698165810118,0.737,0.594,1.18514852476404e-09,"heterozygous","Rpl13","UP","Rpl13"
3.71105484153137e-14,-0.630036173709578,0.222,0.374,1.19807694503999e-09,"heterozygous","Itpk1","DOWN","Itpk1"
4.05146558899522e-14,0.456363636666491,0.603,0.468,1.30797515075122e-09,"heterozygous","Atp5e","UP","Atp5e"
4.14688450828971e-14,-0.391665827706722,0.656,0.781,1.33878019465625e-09,"heterozygous","Spag9","DOWN","Spag9"
4.60020399046935e-14,0.422037389313141,0.646,0.506,1.48512985628312e-09,"heterozygous","Uqcrh","UP","Uqcrh"
4.93453621686301e-14,0.400961112625274,0.666,0.519,1.59306567225205e-09,"heterozygous","Rps8","UP","Rps8"
4.95966795258523e-14,0.365110676674966,0.96,0.931,1.60117920181262e-09,"heterozygous","Col4a4","UP","Col4a4"
5.567850994991e-14,0.36581816162866,0.779,0.647,1.79752501522289e-09,"heterozygous","mt-Cytb","UP","mt-Cytb"
6.38701425239692e-14,-0.43854853286797,0.522,0.649,2.06198368124382e-09,"heterozygous","Usp54","DOWN","Usp54"
6.61183533341721e-14,-0.460412413127754,0.49,0.637,2.13456491904041e-09,"heterozygous","Smad2","DOWN","Smad2"
6.64369130898503e-14,0.369853020886709,0.233,0.103,2.14484930219273e-09,"heterozygous","Gsta2","UP","Gsta2"
6.85249773672198e-14,-0.445380876613726,0.379,0.542,2.21226036932332e-09,"heterozygous","Lama5","DOWN","Lama5"
7.75042283460986e-14,0.391544185110519,0.57,0.423,2.50214650792545e-09,"heterozygous","Cox7a2","UP","Cox7a2"
8.22066331759679e-14,-0.505447390524799,0.312,0.463,2.65395894545295e-09,"heterozygous","Mtcl1","DOWN","Mtcl1"
8.92250621453428e-14,0.33236470163252,0.87,0.788,2.88054190630025e-09,"heterozygous","Oxct1","UP","Oxct1"
9.63974716199535e-14,0.402601617599403,0.561,0.402,3.11209597377858e-09,"heterozygous","Atp5j","UP","Atp5j"
1.00213931486607e-13,0.779668230871885,0.641,0.54,3.23530656411362e-09,"heterozygous","Arhgap26","UP","Arhgap26"
1.12910766470159e-13,-0.406942822553326,0.229,0.376,3.6452111847226e-09,"heterozygous","Myo1c","DOWN","Myo1c"
1.14186374651427e-13,-0.36219271832817,0.894,0.913,3.68639291924667e-09,"heterozygous","Lncpint","DOWN","Lncpint"
1.16078786734615e-13,0.359438520833498,0.764,0.644,3.74748755094031e-09,"heterozygous","Hsp90ab1","UP","Hsp90ab1"
1.4693682840042e-13,0.373233212160412,0.388,0.232,4.74370856807917e-09,"heterozygous","Ndufb7","UP","Ndufb7"
1.50166576712028e-13,-0.462239695426179,0.194,0.342,4.84797776257112e-09,"heterozygous","Hlf","DOWN","Hlf"
1.60814286600357e-13,0.390944858413985,0.672,0.533,5.19172842860592e-09,"heterozygous","Atp5l","UP","Atp5l"
1.74560537060365e-13,-0.568492899682946,0.14,0.27,5.63551237845682e-09,"heterozygous","Gdf15","DOWN","Gdf15"
1.77423220540299e-13,-0.347608938383804,0.797,0.867,5.727931251923e-09,"heterozygous","Pafah1b1","DOWN","Pafah1b1"
1.7986450519405e-13,-0.639201476030441,0.448,0.579,5.80674568568472e-09,"heterozygous","Dapk1","DOWN","Dapk1"
2.08990955892266e-13,-1.32931000880519,0.195,0.321,6.74706402002593e-09,"heterozygous","Tshr","DOWN","Tshr"
2.49037049454144e-13,-0.400467908704847,0.517,0.65,8.03991210457760e-09,"heterozygous","Arpc2","DOWN","Arpc2"
2.81422907235146e-13,-0.607756480933891,0.197,0.337,9.08545713717945e-09,"heterozygous","Lypd6b","DOWN","Lypd6b"
3.03221630893983e-13,-0.628998005434369,0.761,0.821,9.78920713178136e-09,"heterozygous","Galnt14","DOWN","Galnt14"
3.2223048648437e-13,0.363259842851818,0.203,0.085,1.04028890256614e-08,"heterozygous","Ptger3","UP","Ptger3"
3.26170328739285e-13,0.426148424060371,0.496,0.347,1.05300828930191e-08,"heterozygous","Ndufa2","UP","Ndufa2"
3.50547203560473e-13,-0.458107704836348,0.423,0.563,1.13170659197463e-08,"heterozygous","Cyth1","DOWN","Cyth1"
3.57308493734555e-13,-0.475810640427024,0.311,0.461,1.15353474117264e-08,"heterozygous","Ptpn12","DOWN","Ptpn12"
3.79913393894356e-13,0.741508250851091,0.732,0.667,1.22651240084854e-08,"heterozygous","Slc8a1","UP","Slc8a1"
4.43795863286304e-13,0.393872341117845,0.418,0.27,1.4327505650335e-08,"heterozygous","Ndufc1","UP","Ndufc1"
6.35329625868285e-13,0.34518150169802,0.751,0.641,2.05109816415317e-08,"heterozygous","mt-Nd1","UP","mt-Nd1"
6.6369381020734e-13,-0.430166572857203,0.417,0.573,2.14266909687338e-08,"heterozygous","Ints6","DOWN","Ints6"
7.01635509302986e-13,-0.312216397437696,0.83,0.905,2.26516007823376e-08,"heterozygous","Trio","DOWN","Trio"
7.43235544875066e-13,-0.309099274428258,0.093,0.212,2.39946163307466e-08,"heterozygous","Cry2","DOWN","Cry2"
7.4445878886947e-13,0.539024919049957,0.672,0.566,2.4034107539862e-08,"heterozygous","Egf","UP","Egf"
7.55634768184936e-13,0.404622895239597,0.436,0.288,2.43949128560825e-08,"heterozygous","Cox5b","UP","Cox5b"
8.52900661443859e-13,0.381436743710114,0.603,0.464,2.75350449540536e-08,"heterozygous","Rps21","UP","Rps21"
9.12410821742185e-13,-0.38367111779148,0.482,0.631,2.94562709691247e-08,"heterozygous","Ccnl1","DOWN","Ccnl1"
9.19130141650986e-13,-0.532185287392376,0.187,0.32,2.96731974930604e-08,"heterozygous","Usp43","DOWN","Usp43"
1.0378146889235e-12,-0.492911132387587,0.338,0.482,3.35048094172062e-08,"heterozygous","Spred2","DOWN","Spred2"
1.11493435980309e-12,-0.400444279896976,0.528,0.668,3.5994540871883e-08,"heterozygous","Tulp4","DOWN","Tulp4"
1.15886240760528e-12,-0.33637614322876,0.921,0.941,3.7412713967129e-08,"heterozygous","Ptprj","DOWN","Ptprj"
1.16261132329541e-12,-0.268521823908762,0.065,0.173,3.75337439612691e-08,"heterozygous","Dbp","DOWN","Dbp"
1.21526167380292e-12,-0.247439115838173,0.992,0.992,3.92335078770536e-08,"heterozygous","Glis3","DOWN","Glis3"
1.23117488250449e-12,-0.408289134548309,0.726,0.806,3.9747249906775e-08,"heterozygous","Gcnt2","DOWN","Gcnt2"
1.30748623589151e-12,-0.393760365339859,0.504,0.651,4.22108856395214e-08,"heterozygous","Rai1","DOWN","Rai1"
1.31137589157536e-12,0.35868828544284,0.59,0.437,4.23364592836188e-08,"heterozygous","Rpl26","UP","Rpl26"
1.36404164971197e-12,-0.316728891115543,0.041,0.133,4.40367206193014e-08,"heterozygous","Gm42716","DOWN","Gm42716"
1.55237407573886e-12,0.431330918601947,0.462,0.319,5.01168446611535e-08,"heterozygous","Uqcrb","UP","Uqcrb"
