"","gene","astrocytes","excitatory_neurons","fibro_cortex","inhibitory_neurons","microglia","mural","oligodendrocytes","opcs"
"4981","Ctf1",991.760592598434,703.98619474249,854.421161672339,745.362547506954,605.145165432793,547.416994303693,1162.36957995294,744.052959229306
"4982","Ctf2",685.116741176483,542.447780943671,697.709972314386,599.23182459184,660.032645320529,436.130035838084,1020.22122085861,507.727070906286
"4983","Cth",953.302458406863,791.71580552218,707.124265462669,897.496442592327,432.654026862465,490.131295410349,891.106273348062,955.545209237202
"4984","Cthrc1",713.491239682466,988.91200585478,877.034509543074,997.507788335443,399.447621734958,923.81679595973,690.753150067662,898.871937988084
"4985","Ctif",1023.19002290785,1034.96916167511,1028.38617199446,1035.10930207704,618.492959366852,975.447510406019,955.267846144152,966.284882894216
"4986","Ctla2a",1204.07467526322,603.713068661152,833.75445760859,747.126253426835,334.301795125513,707.919913118528,670.914084888617,622.069368015311
"4987","Ctla2b",895.374755755053,474.010909582144,1359.60385009837,787.239905395685,509.034600304766,734.758241266309,701.481366762749,652.980265522707
"4988","Ctla4",513.106837025977,1453.87834404067,829.170579009845,770.312873112274,398.028473521018,624.417181346041,675.609081825722,1090.25990606094
"4989","Ctnna1",936.015135747823,934.754731865894,930.634065689579,895.173554515083,600.853966394711,861.409614959623,841.179870571045,746.596257266629
"4990","Ctnna2",956.755839490678,970.93647905209,962.485982034292,965.907030330817,470.20357057349,897.112849734495,867.405769677509,873.513120731954
"4991","Ctnna3",1290.37993092342,1287.66999356124,1280.01266622311,1288.45455404572,914.499979925894,723.095014631842,1217.29242100584,1204.34381263784
"4992","Ctnnal1",668.168478984291,841.717161989114,795.582727292531,844.824775487006,511.582418993629,659.555032007878,746.351350603617,634.200686841148
"4993","Ctnnb1",1122.64232043292,1113.85611544731,1102.80809319321,1087.60910262968,793.676707166757,1048.47200608043,914.720914451667,1038.74532402836
"4994","Ctnnbip1",1018.86457444206,1071.5955570811,922.03164948341,1018.81799772365,781.724993954599,1010.11819714678,913.488486268842,1001.76330845832
"4995","Ctnnbl1",936.324650290721,964.949531019961,954.215258957096,972.721515391465,652.61215369332,871.52434395646,879.210896791404,845.179558093512
"4996","Ctnnd1",1027.40168405072,1036.89944238077,1024.98223896964,1025.70733365638,712.879906949425,989.146015946338,936.02225870805,943.438151026038
"4997","Ctnnd2",912.766888127403,927.805520367902,917.976037439209,923.006099547149,387.162066967498,862.088371897679,836.770876915095,837.176855116731
"4998","Ctns",714.919616020265,802.56623019187,789.761907663831,803.369541520389,368.06934264168,547.066210542679,697.050231468476,602.184807805454
"4999","Ctps",993.58480426478,999.452369319388,993.996366167422,974.160156798688,434.256345839848,935.593335642734,908.457824424979,430.216521196208
"5000","Ctps2",1052.54720400697,1062.05645448048,1049.61701347978,1048.80126073336,720.627929781363,960.58105617392,954.446506651303,960.178619511826
"5001","Ctr9",848.773654300917,937.563522912184,948.027012936129,947.371649274971,590.439211407082,881.001105374555,857.775080423526,848.020752512121
"5002","Ctrb1",736.259641412201,1340.02042672728,708.611880575111,1395.22761945917,437.039378923287,512.130257421736,566.133367274665,515.589531046984
"5003","Ctrc",814.082242888779,1155.69737941778,783.928168233436,860.722524800613,444.69208290478,582.311493445196,632.994228364303,484.40675366565
"5004","Ctrcos",659.982890530391,751.348932339339,628.008237064336,706.17416533763,539.8982413554,456.997297171839,435.662786412271,460.393513800274
"5005","Ctrl",718.330890169177,785.515090273324,516.261206684232,501.767328534367,382.867538334842,540.956415482449,416.859334348298,581.923348860998
"5006","Cts3",876.166217589048,971.583281593275,845.517749739301,923.091868730001,435.699481220876,641.703263288416,698.404380680938,647.412565540657
"5007","Cts6",831.322494670157,937.334034395209,800.28878083274,881.746859525918,452.288762989853,583.833705272208,633.506416956615,589.534214279589
"5008","Cts7",846.281231486715,946.903562074545,814.937720287213,894.727934278151,421.931176310254,599.488874376029,657.969016222091,606.87299028263
"5009","Cts8",896.465122223496,506.741601044851,867.583734502866,946.268692161715,421.165194541045,658.051575470754,703.367542165273,665.847961845094
"5010","Ctsa",994.183039933978,1016.89583027089,973.42355472048,1012.63392779407,695.286603561772,947.638098972829,927.879750184302,944.704590411669
"5011","Ctsb",996.124098522862,940.358274705279,979.864782197423,941.492089246193,638.032583285587,910.914442001621,894.525399990485,878.768374446945
"5012","Ctsc",929.984731044139,874.358031514385,960.054218004739,621.551240960786,618.341629521003,894.58405762605,394.479522863813,634.443496336302
"5013","Ctsd",1035.78260736837,980.052694053029,996.383546472158,934.731136141949,713.041071872581,827.935428545055,945.265806409729,951.284711298486
"5014","Ctse",658.235174949218,1496.93409582662,1008.84589845305,1498.52798056162,627.841695203136,624.8833273277,673.23738805263,629.486115835673
"5015","Ctsf",879.058817015059,958.22256902425,878.551491543631,968.573094721155,645.554618264952,1008.03641197496,870.323401270996,892.294914989971
"5016","Ctsg",795.634461083183,891.387974404753,766.122985996462,841.91889964956,477.462999663347,564.500038469724,616.72299310483,569.3781314976
"5017","Ctsh",728.258025319603,892.938039266191,877.519102888829,762.756565023668,599.591782508249,833.713073440984,1087.39659768025,1068.46719087145
"5018","Ctsj",748.910959237417,854.519830249648,720.167098498523,798.203715140656,381.657696415343,506.080068121015,559.063994945728,510.015655426021
"5019","Ctsk",883.330881061677,862.810536821056,858.841432475424,867.451799107084,435.066948275616,893.735714022985,665.886850528225,723.803360935451
"5020","Ctsl",912.669247080182,821.100703024272,1039.80813259109,943.915969637791,701.43245193544,833.929180111597,946.805678617668,881.834336199778
"5021","Ctsll3",740.984493591552,837.78299831107,712.150387522237,788.212852820654,397.963026707792,521.198645041819,574.353275138554,525.755986658453
"5022","Ctsm",857.250166764794,954.928572831271,826.383820209618,903.832165397642,439.992938199374,616.486209284663,672.069795166807,622.922529795332
"5023","Ctso",912.603630037114,1323.06549417496,539.776446403774,1318.40205059009,628.148234639816,799.054811814473,529.387561142547,966.28064567415
"5024","Ctsq",704.826955731907,805.163600128946,676.891846912808,749.998411663067,455.226790665313,441.265265495953,509.639609365061,446.414287266565
"5025","Ctsr",745.823121299052,848.77315856565,714.94283943662,794.042876877006,390.677498078996,502.381416702361,555.600327442056,505.989184763128
"5026","Ctss",552.222994567815,721.503069351087,647.900244491556,1030.24472206666,613.319441916334,598.650544741204,574.669173304417,769.429540161242
"5027","Ctsw",462.668660960538,604.383070473203,665.849579113427,1239.30253180865,529.717163019044,450.170243959096,486.853452962163,567.77444397244
"5028","Ctsz",1042.70766601575,781.895233672136,1014.90744870551,692.550282504569,703.351956737382,959.415720845242,929.648218974965,736.501582348358
"5029","Cttn",847.617881625248,883.747602598248,860.863747570159,869.769283032491,388.466713772211,832.440859478137,818.373130694589,699.654365375648
"5030","Cttnbp2",897.639012240099,897.102320483497,880.754916611096,898.680946462494,363.756884442396,831.219833851443,818.647651573123,809.505982136889
"5031","Cttnbp2nl",918.28873459875,994.465407153123,749.155866962541,987.404794735831,601.643600269344,916.600502556635,704.032946990922,872.929173566813
"5032","Ctu1",832.419806771634,767.889320933019,1162.54178948868,890.079268043457,461.002690817918,491.506886964031,1028.49130449624,806.333096769598
"5033","Ctu2",768.599219468059,749.182141816462,750.533495591386,724.015746492662,412.986426212485,683.794057251548,488.151768338183,677.264725237036
"5034","Ctxn1",1026.76231466453,1026.42495104526,970.064447015711,973.541283771613,502.996260395518,944.190092729651,921.814175848597,938.671543957374
"5035","Ctxn2",1332.5713232206,906.338013824125,574.045596533563,918.445188465259,557.060984503617,463.322541605473,832.423870810353,755.848562185567
"5036","Ctxn3",794.617300381347,686.94631918332,858.353817759783,676.597240973375,527.375617359921,596.834685072919,789.124518664732,498.831531849594
"5037","Cubn",725.349982415403,711.211282673875,821.574109473244,838.289887674353,425.01196900546,570.010240680739,749.582036872757,1130.47258463935
"5038","Cuedc1",1021.74045059628,1034.27457272919,1028.43480910687,1039.61929534331,488.831795602563,653.516497100229,955.798178899054,958.099741271088
"5039","Cuedc2",809.346754777287,921.34353912086,902.380425604173,866.358815033621,596.654870138222,531.96742081305,827.340878616977,836.6882109897
"5040","Cul1",1156.09449837694,1147.76088270245,1131.09430397744,1141.92561170108,794.335823469788,1058.1663506488,1051.26068007445,1055.88247808883
"5041","Cul2",904.407683735344,930.935994917144,916.127120701132,929.155490156047,640.428667925544,584.331048930095,823.251402743701,859.756688792235
"5042","Cul3",971.050181902746,1007.5323032584,1001.777953454,1004.07866570633,476.711835851733,933.670494107743,845.448137125487,893.032672542737
"5043","Cul4a",812.699251335502,803.771642760566,795.203802532906,801.050914829142,246.739805497838,636.537129389514,678.324567637744,496.666430926315
"5044","Cul4b",777.562804798627,812.405789193962,822.648082540078,843.627327248849,419.291661389869,788.090254935896,678.690508017299,765.57557546671
"5045","Cul5",963.286989051701,958.889917708459,956.697436518431,928.179478195351,651.508107243571,842.008014699979,878.248583537421,692.630003537187
"5046","Cul7",774.489701716111,853.024930584241,928.559939025744,869.136522422229,652.542534516256,913.470491678164,883.87311283374,815.219304797872
"5047","Cul9",911.617482305063,930.974416606197,919.894975920341,927.419741537889,666.315712486457,871.983231901553,852.563767697612,855.183418477374
"5048","Cuta",1080.57640649666,1064.46324854625,1041.94468654221,1052.00108123901,632.808563843381,1010.99626846637,964.914493509188,982.327719250468
"5049","Cutal",1013.87037213557,574.360109119373,690.360545030977,637.456148425068,506.59275554321,853.763946653187,496.486768407081,392.524401917779
"5050","Cutc",342.817572785076,323.762770335498,246.712646304895,710.96370205757,417.77251843588,709.064083752234,331.15271841943,793.931649346298
"5051","Cux1",1074.83522122842,1083.94683263269,1079.40264555187,1079.33460725736,613.063523984485,1009.00655128822,970.454480926747,936.505602844538
"5052","Cux2",1101.53681969234,1096.84684869183,1087.78556093349,1095.24294869268,637.870759461673,531.764591992202,1006.7718911147,1012.29282999811
"5053","Cuzd1",612.230592480829,1405.15509569454,687.587633303642,915.739700881756,546.649367116249,497.566551876022,544.181077041811,500.371911376452
"5054","Cwc15",779.713912232158,780.865854303351,754.661061718616,755.169625759477,412.362115478858,683.876471998267,663.632701479656,690.080915950413
"5055","Cwc22",843.986137618091,849.497570969567,840.593187736051,745.136470530036,567.739498170231,800.393224374013,774.497801307783,752.82030359032
"5056","Cwc25",787.175318220102,979.600341327005,941.912523982649,950.762633271842,662.067060459429,905.813297892768,881.598967673282,901.86518149346
"5057","Cwc27",667.457075010249,645.569534350249,652.789023351379,663.521702314928,422.646627213857,585.293809905484,580.821997479592,528.686220158285
"5058","Cwf19l1",936.916953066855,970.603978405804,930.311895971413,964.898277504825,600.478312158447,761.342579506465,840.735131118753,770.031317084919
"5059","Cwf19l2",899.896319917696,893.181903496764,865.60916677107,892.026206632967,529.606276217844,834.546527665771,739.893660152792,808.42688452265
"5060","Cwh43",836.506539672979,911.640198917642,905.461013701473,933.49846348373,480.28257257946,767.654448173306,629.687007221209,732.992340004673
"5061","Cx3cl1",848.898616386235,817.34417315395,901.238713083351,912.033409449716,554.67595131482,803.954969399586,825.920759459322,774.15619028151
"5062","Cx3cr1",544.863901233222,743.702760319381,445.196934645607,886.710888396748,564.990830637136,816.349526438567,701.663471628089,643.966063562094
"5063","Cxadr",938.360036221081,936.258290842138,922.700655863582,928.779379468584,298.325293523383,827.789463335871,688.229844083352,717.455203619653
"5064","Cxcl1",1316.36508320583,612.979896643861,690.115425096865,653.650563476846,488.858114967464,887.060178767564,531.537964769467,468.597043927241
"5065","Cxcl10",758.182139763881,635.009968575346,971.426626356509,1045.06884730341,601.00452469897,922.316756413269,814.059093289521,772.032071852877
"5066","Cxcl12",740.06039606279,918.402596366779,821.842468177342,862.744584331439,318.609715113683,832.525000160356,345.814556579902,635.151974913851
"5067","Cxcl13",934.81124231414,1062.74060468045,900.968504893061,982.56825011918,454.374630572546,683.211250799578,743.491992928248,435.75815807252
"5068","Cxcl14",999.071448282158,785.12340804272,849.360612332472,986.994180732142,697.940449560913,940.888405938813,630.088664207283,508.946243850456
"5069","Cxcl15",1038.02178008302,675.491911229067,1003.09547503415,846.771466910128,500.23788460552,781.031240532467,837.303426156349,786.843168121606
"5070","Cxcl16",670.867866486971,872.321152201194,1113.81256385136,899.009576595888,482.63728157223,502.410851829231,683.797041989649,570.097369862159
"5071","Cxcl17",664.030625983563,804.071894333991,915.801173390895,904.868626560547,454.164557824656,425.570275281874,760.977532241117,510.132987885885
"5072","Cxcl2",768.9662431032,862.363343541706,745.279668116299,813.505679558658,565.780782426732,464.979886292001,568.928326944926,477.330813322643
"5073","Cxcl3",648.574843688228,620.840875494197,623.357106370773,573.537818386927,486.557753919091,398.600805926942,371.4780370138,402.030329221798
"5074","Cxcl5",1314.61368740811,892.123574598609,694.078770407481,1375.54252595802,486.16766326131,458.032643504214,534.379112814064,459.700169838149
"5075","Cxcl9",913.895732317226,1015.88842014396,883.432523460425,964.085972537885,419.925888592815,673.421415477916,729.358439695805,678.746500396255
"5076","Cxcr1",724.710207006624,1208.71242827083,698.156668282587,767.459150595861,542.038050472078,461.758169520386,538.620937854201,460.531748275772
"5077","Cxcr2",1061.89541665543,898.198957312366,391.196578146693,587.93874078085,569.530065836469,489.7592977091,397.972609738487,775.557754160147
"5078","Cxcr3",787.706532424363,884.11819197188,758.116400830408,833.566981730504,470.712343579488,559.705186557376,611.57043740989,563.408354242483
"5079","Cxcr4",523.638815044861,1301.90553296769,715.55395573259,905.931963650987,449.547618745301,833.373201717059,735.417195903568,763.647594687426
"5080","Cxcr5",1322.27008665146,1482.06455821429,929.372464160034,776.320874836114,622.69569455399,550.661392496914,829.716693429924,692.678907848084
"5081","Cxcr6",851.074037872151,912.524465109495,756.527720052452,573.176778645598,443.587033463049,764.37781743097,729.865262765537,876.761144890065
"5082","Cxxc1",937.410542625375,996.798774166257,953.991091971254,985.305052473864,584.29047613362,914.626916816315,676.789093242897,902.646711295387
"5083","Cxxc4",901.100109422398,897.063752145203,633.284432810691,893.004384812547,301.475068072175,699.781169939008,764.668150797887,814.675075907192
"5084","Cxxc5",1008.22640975877,1121.93307604919,1101.00267195308,1117.17751132292,854.765024898351,1021.13594943713,1056.07387301993,1035.53370317126
"5085","Cyb561",747.101409733963,961.822663429914,723.775788357638,964.95513803907,591.6945884416,667.304964702423,871.213716068054,814.166211233619
"5086","Cyb561a3",589.439077817867,725.22607927118,948.30848835881,709.145432759664,407.666256766806,1006.60261725642,847.578695015618,340.667029573328
"5087","Cyb561d1",721.129755182519,836.977201169806,822.086474374429,784.237187254767,483.946386898012,560.698059667037,748.655300228128,577.837667883589
"5088","Cyb561d2",744.863071171233,907.762883562429,864.798863420602,932.958133079912,368.8990990607,834.65112540255,779.027273982537,782.409899873522
"5089","Cyb5a",917.822204104119,880.740870135072,914.701318716729,928.428729639159,589.971716065762,825.612755452601,838.834639684553,775.935243379158
"5090","Cyb5b",936.727379420769,917.676116460578,918.667614092898,931.179096963855,631.217260783158,841.735999488972,853.33962924094,848.294441832923
"5091","Cyb5d1",1143.04047905039,625.791908269644,764.739405050334,701.341056764311,312.794828377599,772.39136397005,601.214945953127,348.012585336944
"5092","Cyb5d2",713.458431627329,533.613718222286,506.495281033863,743.150149841683,312.674045391145,677.909492593384,657.752738586493,493.89204396623
"5093","Cyb5r1",973.523155726467,994.789817623047,699.885665433566,1018.02897934631,744.472491451808,844.622352272063,855.348670595097,806.038815139459
"5094","Cyb5r2",922.622232026892,1271.84082835799,772.106866348344,986.611771761822,521.454805514035,565.193002495279,783.317597988083,880.300874225928
"5095","Cyb5r3",861.884838397148,989.312855566888,818.070145700825,965.090239322607,414.197321710216,773.810418581601,861.338761759276,843.278527738808
"5096","Cyb5r4",1034.29231505882,1032.89172642834,1028.26112533977,1033.97371893352,752.348636052784,975.474419142399,964.919056567684,876.473932499354
"5097","Cyb5rl",704.38845689147,566.440782872822,716.385139643088,654.646783608623,355.925103651694,399.439580397105,601.157666341589,448.046404644754
"5098","Cyba",1011.10690985587,962.587343863792,845.008722761472,1007.1821223484,640.791508857289,929.634418721041,855.747056488029,508.606210385153
"5099","Cybb",481.905464569243,607.952220991682,628.523062609083,707.069254231334,380.321000971171,600.368161266358,656.275399331669,607.659359921256
"5100","Cybrd1",1047.00981428102,841.55889429445,602.868459310408,386.405541094961,338.268132779611,660.39457130091,395.426342509054,511.994033075245
"5101","Cyc1",1001.26218263807,1000.65406329955,981.40291075982,1000.98504606088,501.225024669334,875.353588694454,838.643128884624,883.336595339445
"5102","Cycs",678.012629042206,592.66191002877,728.25364626918,602.981899655944,354.153235570785,829.141184945752,624.116042536432,518.178239701919
"5103","Cyct",833.360126195272,572.490032728296,740.644092936949,1449.09379656482,367.708312283624,531.315108300245,583.680845478104,537.377577110262
"5104","Cyfip1",868.818989391411,850.513880188958,859.80826795008,847.309134149982,489.814566534572,794.292996818417,777.428183638796,783.706106068382
"5105","Cyfip2",1079.05963130324,1076.77600040232,1067.53794064656,1077.9625634242,407.425724562279,1001.42176338513,972.497601637502,976.286450296482
"5106","Cygb",778.956193114564,1051.39612974804,960.524597755492,1038.84503840752,540.234013194579,911.622658434996,887.777351705257,768.900760993323
"5107","Cyhr1",1179.54206042175,1186.73620666778,1149.85152164611,1182.03771706138,820.399739691519,1058.9562845268,1091.52851499085,1093.23612833849
"5108","Cylc1",1749.52416490246,1824.44194038767,1049.959235413,1134.25896448532,511.744208205941,816.95158673069,874.910784098095,825.919125261308
"5109","Cylc2",1539.03623094746,664.202812635126,861.988684900544,1400.86389466184,397.713833827908,643.288264483276,518.364879134991,649.430562615626
"5110","Cyld",939.726738658956,952.398810564091,932.771880434556,943.359003400362,607.67434510187,869.448872526034,862.21684920191,846.146247360446
"5111","Cym",1333.08347914333,1386.13537234553,1161.19045867065,1207.62832968146,540.265247178776,508.366832697474,564.57981201908,512.652262063344
"5112","Cyp11a1",999.26136180956,1311.93026700658,1308.23070377536,1171.53257975009,818.027172621145,1128.76044317201,1429.83524631998,969.522744583136
"5113","Cyp11b1",886.903232284175,822.691618017739,855.384477779522,617.620331502958,481.90631672727,653.123380705878,527.680161859691,657.753084720524
"5114","Cyp11b2",640.330706433917,1451.04448726216,838.408942861715,916.068376984783,438.534158311844,628.58845297639,681.667887998238,633.20756995382
"5115","Cyp17a1",1118.07758583996,1701.09908774742,1091.34375430251,1167.04387541458,621.62772705861,882.554753878839,939.594664253026,886.28417500877
"5116","Cyp19a1",909.756450733321,925.92054265253,1121.16207200009,1234.30598723551,1001.23871634238,924.874203289179,977.850004828484,927.387311735872
"5117","Cyp1a1",742.673165859733,862.073137298193,713.374809459503,793.833786723966,659.704707775244,549.741273848855,515.015257426048,553.942807037726
"5118","Cyp1a2",740.520211184658,843.437340703086,709.867575622975,788.620383839601,376.728493700584,506.760098486504,559.404859068542,510.8997744663
"5119","Cyp1b1",818.957421683412,663.153879151531,946.02199574982,737.538661678091,371.896045862255,402.271928657638,369.631526275483,546.17764198314
"5120","Cyp20a1",890.352889176064,899.643350677487,895.538269367652,911.700168376291,629.364660922301,770.553812586473,861.715673391659,794.11612064871
"5121","Cyp21a1",727.962936945539,465.440197150716,704.691414004787,773.183630995826,541.174829651209,424.962771561038,509.938676881712,418.791414245267
"5122","Cyp24a1",843.819157518561,915.094546113334,823.202735702452,630.735418843612,540.13809034491,591.961439858763,668.632930004605,592.112109127121
"5123","Cyp26a1",702.58562176749,1199.2304109774,672.158664738078,748.212369885209,541.806243244685,458.259387833187,430.849305159142,461.965482855727
"5124","Cyp26b1",783.893946641494,888.627161816702,905.120493185908,945.714996061271,373.400276751334,383.175999415021,728.066401678296,462.793349018799
"5125","Cyp26c1",536.205537622335,808.741802676883,929.341685975243,647.433514751464,449.368038789731,403.131060475905,476.346211939307,683.511495229019
"5126","Cyp27a1",932.429096515271,1123.10874495379,921.458446492063,912.663890235995,612.690234994343,779.268003276654,823.626302673886,550.404722963307
"5127","Cyp27b1",895.979364876232,844.856043737246,803.455394013903,899.533544924485,447.428904019391,491.223089740285,544.456110714058,494.707161886152
"5128","Cyp2a12",915.035850518686,598.322566360506,883.33882929222,960.094154315558,521.050497189773,671.446807341103,720.553603017696,675.968206363385
"5129","Cyp2a22",780.092174387807,879.399009495568,750.723547140738,825.362574415188,447.561017420486,547.148254359903,596.793220626095,550.598532932614
"5130","Cyp2a4",725.37684954101,819.126918524707,695.841485133477,770.49530154,438.883302807808,503.828625754377,554.324591320935,508.367467507396
"5131","Cyp2a5",746.741921156905,1129.16511113104,716.641119930395,791.596691740147,456.125009276618,522.743099827723,574.141412593225,527.560293633681
"5132","Cyp2ab1",863.914959462492,476.887428607111,832.122904340521,1218.06998797445,437.503439395286,611.530663145666,682.848867294932,637.228284297898
"5133","Cyp2b10",796.969393023238,1185.48067672857,768.637979468116,848.613985388247,445.556110153026,557.730907968675,611.837160441768,561.59455017939
"5134","Cyp2b13",793.30155898637,621.10618735683,762.114640174082,507.926906298249,338.221352606174,548.04502660439,475.272256110827,529.427459523845
"5135","Cyp2b19",743.639049499419,1280.46382297344,1469.74167847939,699.516139373555,597.54300349463,654.273524326309,705.637022651622,662.320108184819
"5136","Cyp2b23",818.870589908765,1506.92160158204,788.040807061404,865.032412493982,484.020507768049,588.749921528793,644.101987290313,592.400677067997
"5137","Cyp2b9",788.915821852596,722.51043326073,757.556892950471,838.509371345029,334.204556439767,543.73951069689,596.687960072572,548.015629288559
"5138","Cyp2c23",782.144723438364,755.082824399176,1169.26469124359,837.675579519046,471.922242818979,778.795607222876,450.744403141304,1023.97985253856
"5139","Cyp2c29",911.065337220867,1553.83699629782,878.436346057477,1609.30503637901,439.460374750763,653.974193554803,709.153174982326,658.012435059503
"5140","Cyp2c37",926.740100208119,1030.88596992822,895.071245168679,976.064028317107,420.92675741136,673.475087812198,730.074527339858,678.40661679361
"5141","Cyp2c38",845.247595076201,1890.57687482636,1125.06651012031,856.746098427427,640.616669848793,898.101093773049,954.976641252684,902.824675565337
"5142","Cyp2c39",1147.62468474453,713.467188770683,1112.86731993409,1838.42797924708,611.466586927675,880.765514447585,937.43345383035,639.052556892606
"5143","Cyp2c40",846.186150265186,927.374822282983,816.461329031571,893.683049803911,510.929356684515,617.099009769219,669.730498378578,621.12619745925
"5144","Cyp2c50",964.661861933028,1672.70269098377,930.172111586453,569.940351111341,421.962216172241,702.758934213317,758.145420331583,707.898074527656
"5145","Cyp2c54",916.095935527642,504.171361506965,883.101234247214,1609.67955512942,395.55033747618,660.539128678468,716.732390735747,386.63840687432
"5146","Cyp2c55",552.129119161993,699.041771308379,1109.65578155591,777.884080454431,360.701277851344,547.327546225541,593.65758830591,543.834711620877
"5147","Cyp2c65",961.889787258654,536.417990841489,923.778604952873,1413.60702768946,425.248517848084,700.174953792057,752.218434557725,703.773252659304
"5148","Cyp2c66",1555.56201138173,742.610657664836,712.418885795056,657.017402338207,369.782694256727,637.635140460667,1174.25983434299,362.390374248087
"5149","Cyp2c67",953.188695382697,871.034305631116,922.423512823592,1632.47464623618,464.393773333017,706.599680397161,760.409195111384,710.716726716075
"5150","Cyp2c68",926.325871809619,956.294131888856,896.166558632277,974.388933136578,499.930690170267,688.702837394687,743.471770690254,692.432300251086
"5151","Cyp2c69",838.434067437766,1532.10714438487,808.477499722992,885.493527724758,453.901687949429,605.544863274377,659.251694282322,609.752670266978
"5152","Cyp2c70",794.247947417347,1499.18947519041,762.923264482874,842.919291980563,404.907896956334,556.748847092133,613.225152714547,560.180870084286
"5153","Cyp2d10",791.183971435935,883.639876156097,760.918051098366,836.194142873921,481.26294236984,561.260468144445,612.011227444017,565.644106502698
"5154","Cyp2d11",777.971614197488,491.79444359919,746.443132541283,425.352743431657,373.091899068584,538.306744047211,593.102632051431,544.185863523914
"5155","Cyp2d12",693.364599418482,788.661960952354,667.571800181936,739.751591201403,468.126647705794,454.485611549662,516.790690475779,456.351476914814
"5156","Cyp2d22",998.904686858394,973.573939485814,987.04534782076,984.693726582536,593.433118418388,909.30444395376,897.256868460711,908.570694874783
"5157","Cyp2d26",698.810471856614,1234.40338752769,1206.6013305161,709.421934009302,504.296014629705,544.172445005521,865.143229133212,778.40284609012
"5158","Cyp2d34",739.791427781948,836.542113511667,710.205884616291,786.573100379997,398.055087654336,513.002105589603,564.568237950736,516.726374642891
"5159","Cyp2d40",767.772163818699,474.444748492119,738.543190424288,817.059372668652,391.529195315072,532.5026410583,588.248502912955,445.853045478754
"5160","Cyp2d9",776.407513257697,1477.29305696172,745.486353294323,821.886520204892,405.432695735413,541.056003478427,595.59579096995,546.914830939611
"5161","Cyp2e1",825.372726602243,1448.07561029114,990.229527611067,589.376685667776,492.9159488487,586.347157643283,711.514174330122,593.530980921893
"5162","Cyp2f2",845.978262975948,995.689988888853,742.659593197652,761.001151986977,456.500319876215,559.5557476548,1157.28055497406,562.976393955405
"5163","Cyp2g1",954.556802530588,654.023204416052,923.751887108897,1003.01084061749,624.567006620921,708.040113859621,764.35227462988,711.878966497183
"5164","Cyp2j11",1163.58341579709,454.877004303935,532.134453532171,573.158788206531,344.165771961892,559.585489711355,573.697611674243,575.434067894062
"5165","Cyp2j12",1340.58966669943,679.956966248954,1268.6518879533,430.177658136459,438.170662995487,520.268692851382,755.023677148399,596.848214681175
"5166","Cyp2j13",915.522985445677,1286.87352066955,732.984377279958,685.885181805839,517.292821027075,509.725371930504,464.933129092882,511.384738081727
"5167","Cyp2j5",675.216246044287,1666.76925723146,1460.23835148771,1523.76461398185,552.743029342344,750.993994048225,716.830656342558,693.689874727547
"5168","Cyp2j6",722.422811040833,934.399287717149,927.795566540129,929.730881571027,410.331395442105,865.316102383085,669.941902523627,845.867986340628
"5169","Cyp2j8",779.509113781705,1142.34425667782,758.712963900697,531.28889002101,399.52843219033,486.710507051373,589.115567591033,367.502523373506
"5170","Cyp2j9",861.222819884789,482.704242518863,797.792450281503,640.438628696848,484.471459741577,557.516992429713,625.309342051226,769.698821079191
"5171","Cyp2r1",886.347586253452,860.079839163633,724.45854728644,1210.23145728537,460.115253455241,792.598084343748,650.193082235108,675.793075673711
"5172","Cyp2s1",570.303639703284,1011.02957110776,896.841118870374,881.263035921147,672.069908719516,768.108054726602,863.447971071058,880.893233436607
"5173","Cyp2t4",1009.54852608291,666.564833258918,960.505841926235,796.241708278625,545.16511366571,442.842840064765,788.187222550649,596.783072807415
"5174","Cyp2u1",1033.59108515343,959.464795994329,904.637393561802,1032.17445303005,705.829740731533,666.112805549389,979.176626536295,985.787527915733
"5175","Cyp2w1",640.135369684002,684.645265001275,873.318019133019,686.357469277519,411.839949933392,328.297836330682,378.562069613286,331.784112117613
"5176","Cyp39a1",346.612322520299,453.689448759628,585.570703461438,349.003826465401,415.169420041055,666.248079298315,665.636355580436,647.025542776619
"5177","Cyp3a11",854.862337700098,470.37277539667,823.189505469536,903.632921828572,387.398444469929,609.541325535148,665.548141447605,615.556089486802
"5178","Cyp3a13",677.622436645403,609.777363027499,727.0423558709,736.494593361656,436.051177182719,520.556999872275,680.186730590884,672.731600219359
"5179","Cyp3a16",908.449281488833,1640.8029216597,875.323452986485,1597.05721149183,384.282455451607,654.907777718989,710.79303809443,659.866340507371
"5180","Cyp3a25",770.346240510982,878.381132939029,743.316028735785,817.65823548858,365.493877885979,539.854206509625,618.239799354015,542.741272655189
"5181","Cyp3a41a",917.48817941691,1636.33393085268,884.975111913301,965.902795158371,423.318238322286,669.116586652054,723.106635383889,674.836515245966
"5182","Cyp3a44",605.592565971028,780.553648130987,882.215839388153,963.324674311322,432.684778885402,666.159951017077,722.125843318896,671.861115569885
"5183","Cyp3a57",776.052857986159,366.917867372033,746.869856245819,742.758294314596,318.83861417576,538.42698322494,1156.60291321197,542.303001396051
"5184","Cyp3a59",767.785144133206,1204.67889649911,740.696137339002,662.329537382601,366.372714301702,536.149770906663,583.051962586195,539.333311789821
