"","p_val_adj","gene","diffexpressed","celltype"
"10407",0.00580969378211982,"Extl3","DOWN","fibroblasts"
"10408",0.00593510159675373,"Pmp22","UP","fibroblasts"
"10409",0.00594600477064843,"Acap3","DOWN","fibroblasts"
"10410",0.00596669904679886,"Zfp961","UP","fibroblasts"
"10411",0.0059718177071768,"Akap17b","UP","fibroblasts"
"10412",0.00599197375806198,"Aacs","UP","fibroblasts"
"10413",0.00604232947179571,"Csnk1g3","DOWN","fibroblasts"
"10414",0.00612057778160215,"Ano6","DOWN","fibroblasts"
"10415",0.00619735353430054,"Arhgef11","DOWN","fibroblasts"
"10416",0.00624168018585737,"Mpp1","UP","fibroblasts"
"10417",0.0063040616965547,"Hnf1b","UP","fibroblasts"
"10418",0.00631866117065606,"1110019D14Rik","UP","fibroblasts"
"10419",0.00638535613356122,"9530052E02Rik","UP","fibroblasts"
"10420",0.00640610582551562,"Ubxn2b","UP","fibroblasts"
"10421",0.00645409177307762,"Wdr35","UP","fibroblasts"
"10422",0.0064661583499972,"Ptpn11","DOWN","fibroblasts"
"10423",0.00660451013308893,"Per3","DOWN","fibroblasts"
"10424",0.00662961791625591,"Tc2n","UP","fibroblasts"
"10425",0.0066543604728725,"Exoc6","UP","fibroblasts"
"10426",0.00671994383431139,"Esco1","DOWN","fibroblasts"
"10427",0.00678582769059473,"Klhdc10","UP","fibroblasts"
"10428",0.00682037112462285,"Agbl5","UP","fibroblasts"
"10429",0.006913292653471,"Akr1a1","UP","fibroblasts"
"10430",0.00694788734524594,"Dock6","DOWN","fibroblasts"
"10431",0.00704779877906373,"Lcorl","UP","fibroblasts"
"10432",0.00708904107276876,"Gclc","UP","fibroblasts"
"10433",0.00715549474134644,"Cd164","UP","fibroblasts"
"10434",0.00718873898858204,"Cdc37l1","DOWN","fibroblasts"
"10435",0.00719115686593019,"Arhgap1","DOWN","fibroblasts"
"10436",0.00725581558113862,"Decr1","UP","fibroblasts"
"10437",0.00735949176224449,"Atp5d","UP","fibroblasts"
"10438",0.0074325560013626,"Gnb4","DOWN","fibroblasts"
"10439",0.00748746824491965,"Med26","DOWN","fibroblasts"
"10440",0.00760052011310533,"Ugt3a1","UP","fibroblasts"
"10441",0.00772721221002647,"Rnf181","UP","fibroblasts"
"10442",0.00773624418185898,"Tab1","UP","fibroblasts"
"10443",0.00774212118194747,"Aatf","UP","fibroblasts"
"10444",0.0078134075206001,"Actb","UP","fibroblasts"
"10445",0.00794040195140285,"Hoxc8","UP","fibroblasts"
"10446",0.00802156811537531,"Glce","UP","fibroblasts"
"10447",0.00802286282694178,"Atxn1","DOWN","fibroblasts"
"10448",0.00802892968573274,"Glo1","UP","fibroblasts"
"10449",0.00824790712472852,"Lcmt1","UP","fibroblasts"
"10450",0.00826270640473361,"Itsn2","DOWN","fibroblasts"
"10451",0.00836297165295832,"Pde1a","UP","fibroblasts"
"10452",0.00842834927404514,"Pccb","UP","fibroblasts"
"10453",0.00844763220047968,"Naca","UP","fibroblasts"
"10454",0.00878668327819619,"Naaladl2","UP","fibroblasts"
"10455",0.00878735735512388,"Amot","UP","fibroblasts"
"10456",0.00884127537544811,"Ubash3b","DOWN","fibroblasts"
"10457",0.00916136690729206,"Tada2a","UP","fibroblasts"
"10458",0.00931522444017169,"Khnyn","DOWN","fibroblasts"
"10459",0.00939150959470529,"Map3k4","UP","fibroblasts"
"10460",0.00943122425249344,"Slc35d2","UP","fibroblasts"
"10461",0.00947456253235042,"Clstn1","UP","fibroblasts"
"10462",0.00955682767699254,"Sdha","UP","fibroblasts"
"10463",0.00984653745345012,"Got2","UP","fibroblasts"
"10464",0.00992180587654051,"Glmn","UP","fibroblasts"
"10465",0.00992338753715357,"Foxn3","DOWN","fibroblasts"
"10466",0.00999932652256204,"Aldoa","UP","fibroblasts"
"10467",0.0100603793185215,"Tmem38b","DOWN","fibroblasts"
"10468",0.0105202881080847,"Hacd1","DOWN","fibroblasts"
"10469",0.0105912319068597,"2700049A03Rik","UP","fibroblasts"
"10470",0.0106126463927274,"Lipa","UP","fibroblasts"
"10471",0.0107962317363617,"Mir99ahg","UP","fibroblasts"
"10472",0.0108631079894234,"Nrbp2","DOWN","fibroblasts"
"10473",0.0113874741585409,"Tmem204","DOWN","fibroblasts"
"10474",0.0114459963067238,"Abcc5","UP","fibroblasts"
"10475",0.0114597133441147,"Ppig","DOWN","fibroblasts"
"10476",0.0117602895903618,"Oma1","UP","fibroblasts"
"10477",0.0118320889440927,"Mal","UP","fibroblasts"
"10478",0.0118666499073103,"Gsdme","DOWN","fibroblasts"
"10479",0.0119987194555847,"Pelo","UP","fibroblasts"
"10480",0.012102444635546,"Gm2a","UP","fibroblasts"
"10481",0.012159957388401,"Prkn","DOWN","fibroblasts"
"10482",0.0123963974642529,"Kdm2a","DOWN","fibroblasts"
"10483",0.0124347374529734,"Cyth1","DOWN","fibroblasts"
"10484",0.012633356116542,"Adamts1","DOWN","fibroblasts"
"10485",0.0126813539189603,"Bdp1","DOWN","fibroblasts"
"10486",0.012741476601505,"Agpat5","DOWN","fibroblasts"
"10487",0.0127562811795956,"Focad","UP","fibroblasts"
"10488",0.0128107940522754,"Enah","UP","fibroblasts"
"10489",0.0132935007606517,"Zc3h7b","DOWN","fibroblasts"
"10490",0.0134693390299149,"Gtpbp2","DOWN","fibroblasts"
"10491",0.0134757821024788,"Vcp","UP","fibroblasts"
"10492",0.0135438825744371,"Klc1","DOWN","fibroblasts"
"10493",0.0138017701768371,"Dnm2","DOWN","fibroblasts"
"10494",0.0138349335397392,"Kdm2b","UP","fibroblasts"
"10495",0.0139881712224714,"Carmil1","DOWN","fibroblasts"
"10496",0.0140206352636476,"Gucy1a2","DOWN","fibroblasts"
"10497",0.0141661580183549,"Pou3f3","UP","fibroblasts"
"10498",0.0143918325759462,"Wapl","DOWN","fibroblasts"
"10499",0.0154229553121082,"Plekhg3","DOWN","fibroblasts"
"10500",0.0154611368704911,"Golim4","UP","fibroblasts"
"10501",0.0154650394981626,"Cdkn1b","UP","fibroblasts"
"10502",0.0155079335748104,"Tank","DOWN","fibroblasts"
"10503",0.015726244238269,"Lrrcc1","UP","fibroblasts"
"10504",0.0158131900608238,"Afmid","UP","fibroblasts"
"10505",0.0158779232963753,"Sipa1l2","DOWN","fibroblasts"
"10506",0.0159097237366923,"Dennd5a","DOWN","fibroblasts"
"10507",0.0161052819256297,"Ndfip1","UP","fibroblasts"
"10508",0.0164056291290513,"Mxra7","DOWN","fibroblasts"
"10509",0.0165977502216379,"Ppp1cb","DOWN","fibroblasts"
"10510",0.0166063009225019,"Rps15a","UP","fibroblasts"
"10511",0.0174217925223565,"Prickle2","UP","fibroblasts"
"10512",0.0180204559814829,"Adamts14","DOWN","fibroblasts"
"10513",0.0190682245616392,"Trmt2b","UP","fibroblasts"
"10514",0.0191202933931112,"Cep78","UP","fibroblasts"
"10515",0.0191487089277128,"Mpdz","UP","fibroblasts"
"10516",0.0193250629437259,"Rhobtb3","UP","fibroblasts"
"10517",0.0194656430857279,"Dennd4c","DOWN","fibroblasts"
"10518",0.0195868526417761,"Itga1","UP","fibroblasts"
"10519",0.0196343968342623,"Hdac5","DOWN","fibroblasts"
"10520",0.0196452807256382,"Eya4","UP","fibroblasts"
"10521",0.0197118329205603,"Mapk6","DOWN","fibroblasts"
"10522",0.0199584912902607,"BC002059","UP","fibroblasts"
"10523",0.0202230743746284,"Fam171a1","UP","fibroblasts"
"10524",0.0202882258383018,"Ppp3r1","DOWN","fibroblasts"
"10525",0.0205975080475379,"Sipa1","DOWN","fibroblasts"
"10526",0.0212072994572056,"Pde4d","UP","fibroblasts"
"10527",0.0212081553288305,"Smoc2","UP","fibroblasts"
"10528",0.0213064498245479,"Arhgap31","DOWN","fibroblasts"
"10529",0.0213372307867592,"Entr1","DOWN","fibroblasts"
"10530",0.0214258028054673,"Mrpl42","UP","fibroblasts"
"10531",0.0220774858609119,"Dusp6","DOWN","fibroblasts"
"10532",0.0223672955379709,"Madd","DOWN","fibroblasts"
"10533",0.0224050777082276,"Mon2","DOWN","fibroblasts"
"10534",0.0224508617189486,"Pnkd","UP","fibroblasts"
"10535",0.0227921136076923,"Dtd1","UP","fibroblasts"
"10536",0.0233980045716502,"Med15","DOWN","fibroblasts"
"10537",0.0234312871720792,"Spry2","DOWN","fibroblasts"
"10538",0.0234352100344778,"Mrps33","UP","fibroblasts"
"10539",0.02368736910299,"Hint1","UP","fibroblasts"
"10540",0.0238944080012268,"Ncoa7","UP","fibroblasts"
"10541",0.0240129365039526,"Rbm5","DOWN","fibroblasts"
"10542",0.0240592610513827,"Phf14","UP","fibroblasts"
"10543",0.0241906334258296,"Ibtk","UP","fibroblasts"
"10544",0.024346258363733,"Rnd3","UP","fibroblasts"
"10545",0.0246348488356675,"Adamtsl4","DOWN","fibroblasts"
"10546",0.0250097561755147,"Ndufb8","UP","fibroblasts"
"10547",0.0250420938459614,"Larp1","DOWN","fibroblasts"
"10548",0.0259039178089739,"Gtf2a1","UP","fibroblasts"
"10549",0.0264953790212391,"Fam222a","DOWN","fibroblasts"
"10550",0.0265005618356645,"Ubr4","DOWN","fibroblasts"
"10551",0.0265361544011084,"Cirbp","UP","fibroblasts"
"10552",0.0265568821820501,"Hoxc10","UP","fibroblasts"
"10553",0.0268584486286024,"Lcor","DOWN","fibroblasts"
"10554",0.0271064074693269,"Dcaf10","DOWN","fibroblasts"
"10555",0.0271237873193039,"Ubtd2","DOWN","fibroblasts"
"10556",0.0271422324097076,"Gm44148","UP","fibroblasts"
"10557",0.0271872525004932,"Btaf1","DOWN","fibroblasts"
"10558",0.0272097026898513,"Ablim2","DOWN","fibroblasts"
"10559",0.0281008848493279,"Trp53bp2","DOWN","fibroblasts"
"10560",0.0283559328742978,"Dcun1d3","DOWN","fibroblasts"
"10561",0.0284523248904143,"Agbl3","UP","fibroblasts"
"10562",0.0285260572676146,"Rbm6","DOWN","fibroblasts"
"10563",0.0300226422830849,"Armcx3","DOWN","fibroblasts"
"10564",0.0305931204811154,"Snx3","DOWN","fibroblasts"
"10565",0.0307893806238847,"Ppip5k2","UP","fibroblasts"
"10566",0.0308894197154506,"Hnrnpll","DOWN","fibroblasts"
"10567",0.0309614845147638,"Ythdf3","DOWN","fibroblasts"
"10568",0.0318437984839542,"Irak3","DOWN","fibroblasts"
"10569",0.0323809185750396,"Cnn2","DOWN","fibroblasts"
"10570",0.0325945246607476,"Ptpdc1","UP","fibroblasts"
"10571",0.0326224244823044,"Ttc3","DOWN","fibroblasts"
"10572",0.0328823907709295,"Arid1b","DOWN","fibroblasts"
"10573",0.0330897831128567,"Castor2","UP","fibroblasts"
"10574",0.0330987592004633,"Eif2ak4","DOWN","fibroblasts"
"10575",0.0333621249316085,"Tbcb","UP","fibroblasts"
"10576",0.0337672913437912,"Crlf3","DOWN","fibroblasts"
"10577",0.0340742487622769,"Ap3s2","UP","fibroblasts"
"10578",0.0343820010910439,"Fbxo11","DOWN","fibroblasts"
"10579",0.034508844750195,"Nbn","DOWN","fibroblasts"
"10580",0.0348517995848683,"Atm","UP","fibroblasts"
"10581",0.0348527508745576,"Pafah1b1","DOWN","fibroblasts"
"10582",0.0354807824420395,"Heatr6","UP","fibroblasts"
"10583",0.0356813551244125,"Kdm7a","DOWN","fibroblasts"
"10584",0.0360017979491397,"Dcaf8","UP","fibroblasts"
"10585",0.0362719837251509,"Fra10ac1","UP","fibroblasts"
"10586",0.0364858156506611,"Cryzl2","UP","fibroblasts"
"10587",0.0367833911654269,"Bcl6","DOWN","fibroblasts"
"10588",0.0368072332021093,"Mib1","DOWN","fibroblasts"
"10589",0.037342170642007,"Isoc1","UP","fibroblasts"
"10590",0.0373757581555881,"Slc5a8","UP","fibroblasts"
"10591",0.0375441941030546,"Slco2a1","DOWN","fibroblasts"
"10592",0.037544919959286,"Capza1","DOWN","fibroblasts"
"10593",0.037678241493541,"Zfp53","DOWN","fibroblasts"
"10594",0.037917930317003,"Serpinh1","UP","fibroblasts"
"10595",0.0380753741646847,"Tmem131","DOWN","fibroblasts"
"10596",0.0383046569879063,"Serping1","UP","fibroblasts"
"10597",0.0386317326800434,"Chst3","DOWN","fibroblasts"
"10598",0.0386602632928987,"Chchd3","UP","fibroblasts"
"10599",0.0393470564057456,"Abca3","UP","fibroblasts"
"10600",0.0394633463595957,"P4ha2","DOWN","fibroblasts"
"10601",0.0394699019152123,"Lamc3","DOWN","fibroblasts"
"10602",0.039710336430843,"Rabgef1","DOWN","fibroblasts"
"10603",0.0399059610689361,"Zfp934","UP","fibroblasts"
"10604",0.0408411877060798,"Ncam1","UP","fibroblasts"
"10605",0.0409834206337169,"Serinc3","DOWN","fibroblasts"
"10606",0.0413527262545148,"B130055M24Rik","DOWN","fibroblasts"
"10607",0.0421690483261355,"Arhgap21","UP","fibroblasts"
"10608",0.0422491739826182,"Pgk1","UP","fibroblasts"
"10609",0.0427466572119278,"Smarca4","DOWN","fibroblasts"
"10610",0.0437369378168209,"Tbc1d22b","DOWN","fibroblasts"
"10611",0.0443029807903199,"Tnxb","DOWN","fibroblasts"
"10612",0.0447418554548123,"Coq3","UP","fibroblasts"
"10613",0.0450464636745417,"Ndufc2","UP","fibroblasts"
"10614",0.045689829428327,"Dync1h1","DOWN","fibroblasts"
"10615",0.0461661330297029,"Fbxw17","UP","fibroblasts"
"10616",0.0464067798626431,"Hdac7","DOWN","fibroblasts"
"10617",0.0464305192184209,"Pnpla8","UP","fibroblasts"
"10618",0.0471549637229083,"Aifm1","UP","fibroblasts"
"10619",0.047730596218111,"Ptgr2","UP","fibroblasts"
"10620",0.04811350024631,"Tmem229a","UP","fibroblasts"
"10621",0.0481172724164544,"Washc3","UP","fibroblasts"
"10622",0.0484822089438829,"Kat2b","UP","fibroblasts"
"10623",0.0494209154420832,"Ptpn4","UP","fibroblasts"
"10624",0.0494318915488221,"Qdpr","UP","fibroblasts"
"10625",0.0494749062315087,"Dnajc7","DOWN","fibroblasts"
"10626",0.0496291286463977,"Coq2","UP","fibroblasts"
"10627",0.0499087881310859,"Jak2","DOWN","fibroblasts"
"10628",0.0499758084311347,"Rps18","UP","fibroblasts"
"10629",0.050001031422821,"Exoc1","NO","fibroblasts"
"10630",0.0503844376331827,"Osbpl3","NO","fibroblasts"
"10631",0.0504594346025117,"Fnbp1","NO","fibroblasts"
"10632",0.0506504126508161,"Klhl20","NO","fibroblasts"
"10633",0.0519279788559607,"Ralbp1","NO","fibroblasts"
"10634",0.0527288428496683,"Prelp","NO","fibroblasts"
"10635",0.0531845093529525,"Cog4","NO","fibroblasts"
"10636",0.0532673553263407,"Cep89","NO","fibroblasts"
"10637",0.0541145034894384,"Arhgap18","NO","fibroblasts"
"10638",0.0548822285905511,"Dmpk","NO","fibroblasts"
"10639",0.0558562653189986,"Kdm5c","NO","fibroblasts"
"10640",0.0559117216168155,"Pcsk5","NO","fibroblasts"
"10641",0.05601747006524,"Tom1","NO","fibroblasts"
"10642",0.0560223306804622,"Sptlc2","NO","fibroblasts"
"10643",0.056101781035955,"Cmc1","NO","fibroblasts"
"10644",0.0562387200869876,"Il13ra1","NO","fibroblasts"
"10645",0.0563980690684881,"Aass","NO","fibroblasts"
"10646",0.0575203836692451,"Camta1","NO","fibroblasts"
"10647",0.0576515273529034,"Sumf1","NO","fibroblasts"
"10648",0.0579446312400068,"Ttc17","NO","fibroblasts"
"10649",0.0581153603923002,"Pdzk1ip1","NO","fibroblasts"
"10650",0.059215735782269,"Fam49b","NO","fibroblasts"
"10651",0.0595259151211391,"Gcdh","NO","fibroblasts"
"10652",0.0597169780872719,"Tmem192","NO","fibroblasts"
"10653",0.0598532134416269,"Ctps","NO","fibroblasts"
"10654",0.0604167891399474,"Hexa","NO","fibroblasts"
"10655",0.0607632956620599,"Anks1","NO","fibroblasts"
"10656",0.0610240207736533,"Selenot","NO","fibroblasts"
"10657",0.0616546105525067,"Pdha1","NO","fibroblasts"
"10658",0.0617546937669717,"Pip4k2a","NO","fibroblasts"
"10659",0.0619480513688077,"4930444A19Rik","NO","fibroblasts"
"10660",0.0636274726299052,"Fam49a","NO","fibroblasts"
"10661",0.0638167543025844,"Itga9","NO","fibroblasts"
"10662",0.0638336563372176,"Nudt4","NO","fibroblasts"
"10663",0.0651410755654081,"Pxdn","NO","fibroblasts"
"10664",0.0653202751078775,"Snx33","NO","fibroblasts"
"10665",0.0659104356075612,"Rufy3","NO","fibroblasts"
"10666",0.0666775051211144,"Taf1b","NO","fibroblasts"
"10667",0.0672770222056823,"Plekhg1","NO","fibroblasts"
"10668",0.0694089262854681,"Mlh3","NO","fibroblasts"
"10669",0.0695100792191695,"Platr25","NO","fibroblasts"
"10670",0.0699334157529764,"Msra","NO","fibroblasts"
"10671",0.0709073550573036,"Rbm47","NO","fibroblasts"
"10672",0.0717540160464189,"Stk17b","NO","fibroblasts"
"10673",0.0720544804151279,"Exoc6b","NO","fibroblasts"
"10674",0.0721775961616219,"Arnt","NO","fibroblasts"
"10675",0.0721866448913966,"Rnf170","NO","fibroblasts"
"10676",0.0731798722298945,"Cplane1","NO","fibroblasts"
"10677",0.0732339960360364,"Aven","NO","fibroblasts"
"10678",0.0740350065599258,"Tma7","NO","fibroblasts"
"10679",0.0772681222195899,"Pam","NO","fibroblasts"
"10680",0.0782527827308702,"Arid2","NO","fibroblasts"
"10681",0.0785697361221302,"mt-Atp8","NO","fibroblasts"
"10682",0.0808391406888039,"Knop1","NO","fibroblasts"
"10683",0.0830104386835273,"Pde2a","NO","fibroblasts"
"10684",0.0833031173598988,"Ccnt1","NO","fibroblasts"
"10685",0.083719731406421,"Kiz","NO","fibroblasts"
"10686",0.0851989005840966,"Eda","NO","fibroblasts"
"10687",0.0854861925821429,"Tmem65","NO","fibroblasts"
"10688",0.0859595723128973,"Zfx","NO","fibroblasts"
"10689",0.087020398188179,"Cdc27","NO","fibroblasts"
"10690",0.0873620076674305,"Iqgap2","NO","fibroblasts"
"10691",0.0877383986919449,"Pak2","NO","fibroblasts"
"10692",0.0881983777161001,"Col18a1","NO","fibroblasts"
"10693",0.0889957957211522,"Sulf1","NO","fibroblasts"
"10694",0.0901177970479705,"Spaca6","NO","fibroblasts"
"10695",0.0910129346872426,"Cct5","NO","fibroblasts"
"10696",0.091394412112632,"Cars2","NO","fibroblasts"
"10697",0.092327014767482,"Rcl1","NO","fibroblasts"
"10698",0.0925439263502894,"Chka","NO","fibroblasts"
"10699",0.0930136167358445,"Nfx1","NO","fibroblasts"
"10700",0.0937572398506116,"Tubgcp5","NO","fibroblasts"
"10701",0.0947666301848402,"Mdm2","NO","fibroblasts"
"10702",0.0958809418975789,"Fhl2","NO","fibroblasts"
"10703",0.0981337446059051,"Mettl26","NO","fibroblasts"
"10704",0.0995826094332161,"Acvrl1","NO","fibroblasts"
"10705",0.100486735162342,"Pik3c3","NO","fibroblasts"
"10706",0.101249909623485,"Birc6","NO","fibroblasts"
"10707",0.101345774282509,"Gorasp2","NO","fibroblasts"
"10708",0.102419437030103,"Gpr176","NO","fibroblasts"
"10709",0.103507031408526,"Lamp1","NO","fibroblasts"
"10710",0.104959336060244,"Elmsan1","NO","fibroblasts"
"10711",0.105678294181228,"Ptpn1","NO","fibroblasts"
"10712",0.106065862790898,"Sec62","NO","fibroblasts"
"10713",0.106921587188714,"CAAA01118383.1","NO","fibroblasts"
"10714",0.107250170271491,"Retreg1","NO","fibroblasts"
"10715",0.10891846269608,"Bub3","NO","fibroblasts"
"10716",0.109850539062272,"Lamc1","NO","fibroblasts"
"10717",0.110025031796913,"Zfp871","NO","fibroblasts"
"10718",0.112928668435383,"Manea","NO","fibroblasts"
"10719",0.115109483967485,"Hoxa3","NO","fibroblasts"
"10720",0.11565199433702,"Srpk2","NO","fibroblasts"
"10721",0.115999219553282,"Dek","NO","fibroblasts"
"10722",0.116910718169911,"Spop","NO","fibroblasts"
"10723",0.117700541818999,"Bbs9","NO","fibroblasts"
"10724",0.117972353017147,"Rnf165","NO","fibroblasts"
"10725",0.119355517121571,"Limk1","NO","fibroblasts"
"10726",0.120030658553044,"Pcyox1","NO","fibroblasts"
"10727",0.120146522086617,"Nenf","NO","fibroblasts"
"10728",0.12381370915224,"Cuedc1","NO","fibroblasts"
"10729",0.127486641943631,"Myo6","NO","fibroblasts"
"10730",0.127843505995247,"Lmo7","NO","fibroblasts"
"10731",0.129181885408319,"Nus1","NO","fibroblasts"
"10732",0.130170187411919,"Abcb10","NO","fibroblasts"
"10733",0.130494904759548,"Top2b","NO","fibroblasts"
"10734",0.131174096114513,"Cyfip1","NO","fibroblasts"
"10735",0.132946835705673,"Fat1","NO","fibroblasts"
"10736",0.134658064414021,"Psap","NO","fibroblasts"
"10737",0.134853456907693,"Nlgn2","NO","fibroblasts"
"10738",0.134961904464524,"Agk","NO","fibroblasts"
"10739",0.135042194192757,"Gtf2h5","NO","fibroblasts"
"10740",0.135080388923073,"Cdip1","NO","fibroblasts"
"10741",0.136640326559799,"Atp5md","NO","fibroblasts"
"10742",0.137458388460821,"Ripor3","NO","fibroblasts"
"10743",0.138973898968324,"Txnip","NO","fibroblasts"
"10744",0.140123861543948,"Hspe1","NO","fibroblasts"
"10745",0.144719172051437,"Gm35188","NO","fibroblasts"
"10746",0.14511670015907,"Cradd","NO","fibroblasts"
"10747",0.146274782851403,"Oaz1","NO","fibroblasts"
"10748",0.146761798348289,"Gnptab","NO","fibroblasts"
"10749",0.147880823757756,"Tead1","NO","fibroblasts"
"10750",0.14834894885692,"Rtn4rl1","NO","fibroblasts"
"10751",0.152893144210515,"Ttc27","NO","fibroblasts"
"10752",0.152972602103647,"Tmem64","NO","fibroblasts"
"10753",0.159261704650659,"Kremen1","NO","fibroblasts"
"10754",0.166355983875026,"Stag1","NO","fibroblasts"
"10755",0.16679107134937,"Atp6v1a","NO","fibroblasts"
"10756",0.167431369215676,"Aif1l","NO","fibroblasts"
"10757",0.168033594575522,"Glb1","NO","fibroblasts"
"10758",0.170831085980632,"Oat","NO","fibroblasts"
"10759",0.177955257285539,"Dlgap1","NO","fibroblasts"
"10760",0.182582519956121,"Cpped1","NO","fibroblasts"
"10761",0.182717839939418,"Ndel1","NO","fibroblasts"
"10762",0.183572671912748,"Cyld","NO","fibroblasts"
"10763",0.186182415513231,"Atxn7l3b","NO","fibroblasts"
"10764",0.192096767184182,"Adat1","NO","fibroblasts"
"10765",0.1961772678701,"Eipr1","NO","fibroblasts"
"10766",0.196640825287662,"Cers5","NO","fibroblasts"
"10767",0.198519576982862,"Atp6v0c","NO","fibroblasts"
"10768",0.199949727609625,"Rpn1","NO","fibroblasts"
"10769",0.203323557528643,"Usp9x","NO","fibroblasts"
"10770",0.206458673304765,"Iah1","NO","fibroblasts"
"10771",0.209125676160326,"Nos1ap","NO","fibroblasts"
"10772",0.211336192719747,"Akt3","NO","fibroblasts"
"10773",0.211794610003594,"Rnf115","NO","fibroblasts"
"10774",0.212690964537662,"Eif4g1","NO","fibroblasts"
"10775",0.216625065788099,"Gpbp1","NO","fibroblasts"
"10776",0.223608231709056,"Carf","NO","fibroblasts"
"10777",0.224818787859469,"Lrrk1","NO","fibroblasts"
"10778",0.229636266819876,"Sdc3","NO","fibroblasts"
"10779",0.230612922921985,"Ror1","NO","fibroblasts"
"10780",0.23075776832564,"Lman1","NO","fibroblasts"
"10781",0.232806124786025,"Hectd1","NO","fibroblasts"
"10782",0.235464209276939,"Pdgfrb","NO","fibroblasts"
"10783",0.243416524563578,"Enox2","NO","fibroblasts"
"10784",0.24465838206365,"Nt5c3","NO","fibroblasts"
"10785",0.245044211901987,"Prex2","NO","fibroblasts"
"10786",0.246620841459251,"Dld","NO","fibroblasts"
"10787",0.249140870664854,"Ap1g1","NO","fibroblasts"
"10788",0.250528726374484,"Cers4","NO","fibroblasts"
"10789",0.250593890548029,"Cadps2","NO","fibroblasts"
"10790",0.252240751418581,"Bsg","NO","fibroblasts"
"10791",0.252474896710621,"Mrps28","NO","fibroblasts"
"10792",0.253325524277966,"Ap3d1","NO","fibroblasts"
"10793",0.253694702354538,"Dipk1a","NO","fibroblasts"
"10794",0.255291666173559,"Kpna4","NO","fibroblasts"
"10795",0.257503150780502,"Calm3","NO","fibroblasts"
"10796",0.259311981992979,"Ugp2","NO","fibroblasts"
"10797",0.265894958821561,"Ntn4","NO","fibroblasts"
"10798",0.27526810313624,"Cox6a1","NO","fibroblasts"
"10799",0.275322179251813,"Kidins220","NO","fibroblasts"
"10800",0.278116988084135,"Dera","NO","fibroblasts"
"10801",0.279454273907759,"Rab11b","NO","fibroblasts"
"10802",0.284212805570302,"Tmigd1","NO","fibroblasts"
"10803",0.284926320841737,"Sh3pxd2b","NO","fibroblasts"
"10804",0.286354539877843,"Cep68","NO","fibroblasts"
"10805",0.289141059842401,"St3gal4","NO","fibroblasts"
"10806",0.29128299761386,"Id2","NO","fibroblasts"
"10807",0.296943033543938,"Dnajc12","NO","fibroblasts"
"10808",0.298605441381983,"Dync1li1","NO","fibroblasts"
"10809",0.298974440527695,"Acad11","NO","fibroblasts"
"10810",0.300000739991017,"Brip1os","NO","fibroblasts"
"10811",0.302478391609023,"Stk24","NO","fibroblasts"
"10812",0.307550269777187,"Tmco3","NO","fibroblasts"
"10813",0.311952917886678,"Snx24","NO","fibroblasts"
"10814",0.314413866819781,"Ubp1","NO","fibroblasts"
"10815",0.316473093145901,"Irf2bp2","NO","fibroblasts"
"10816",0.325659379548311,"Csrp2","NO","fibroblasts"
"10817",0.327506308662897,"Nudcd3","NO","fibroblasts"
"10818",0.328770196745315,"Ndufa6","NO","fibroblasts"
"10819",0.329741616303092,"Smg7","NO","fibroblasts"
"10820",0.332874793613928,"Cnksr3","NO","fibroblasts"
"10821",0.333232740093064,"Brpf3","NO","fibroblasts"
"10822",0.335585025948657,"Cd99l2","NO","fibroblasts"
"10823",0.341415033604147,"Oxct1","NO","fibroblasts"
"10824",0.34324326877443,"Pdgfd","NO","fibroblasts"
"10825",0.345695671676563,"Ddx58","NO","fibroblasts"
"10826",0.345783155375344,"Srrm2","NO","fibroblasts"
"10827",0.346767470194919,"Hjurp","NO","fibroblasts"
"10828",0.347514429859499,"Gm37494","NO","fibroblasts"
"10829",0.348266482026423,"Ccdc58","NO","fibroblasts"
"10830",0.361357064057033,"Cyp4b1","NO","fibroblasts"
"10831",0.362910530144289,"Nfib","NO","fibroblasts"
"10832",0.363587188965809,"Slc24a3","NO","fibroblasts"
"10833",0.366085114021068,"P3h2","NO","fibroblasts"
"10834",0.371142373253895,"Plekha6","NO","fibroblasts"
"10835",0.374654730986365,"Crppa","NO","fibroblasts"
"10836",0.375040171807726,"Wdr86","NO","fibroblasts"
"10837",0.375742796586786,"Pag1","NO","fibroblasts"
"10838",0.376936432298631,"Optn","NO","fibroblasts"
"10839",0.378892084036185,"Plekha5","NO","fibroblasts"
"10840",0.382170283291495,"Echs1","NO","fibroblasts"
"10841",0.386598603297047,"Fads1","NO","fibroblasts"
"10842",0.388166782307375,"Tgfbr1","NO","fibroblasts"
"10843",0.388840106914954,"Ubxn4","NO","fibroblasts"
"10844",0.394029533303547,"Dnah7b","NO","fibroblasts"
"10845",0.403818025843105,"Rps4x","NO","fibroblasts"
"10846",0.404168771112242,"Tril","NO","fibroblasts"
"10847",0.409554697715483,"Tsc22d4","NO","fibroblasts"
"10848",0.425836988893907,"Cystm1","NO","fibroblasts"
"10849",0.429638253427468,"Apool","NO","fibroblasts"
"10850",0.430243919180465,"Mettl7a1","NO","fibroblasts"
"10851",0.43297202529033,"Tcf20","NO","fibroblasts"
"10852",0.441126843733666,"E2f5","NO","fibroblasts"
"10853",0.442592361127386,"Fbxl17","NO","fibroblasts"
"10854",0.446878292685837,"Lamp2","NO","fibroblasts"
"10855",0.448079025540971,"Stard9","NO","fibroblasts"
