"","p_val","gene","diffexpressed","celltype"
"18114",2.5980187296267e-09,"Ccs","UP","LOH"
"18115",2.66112608738199e-09,"Hmgb1","UP","LOH"
"18116",2.7035412557118e-09,"Srrm2","DOWN","LOH"
"18117",2.73523284268836e-09,"Actg1","UP","LOH"
"18118",2.77229055313723e-09,"Hnrnpm","DOWN","LOH"
"18119",2.78360721390514e-09,"Sumf1","UP","LOH"
"18120",2.7876107036545e-09,"Nt5c2","DOWN","LOH"
"18121",2.83064302604476e-09,"Atraid","UP","LOH"
"18122",2.84794358981348e-09,"Glud1","UP","LOH"
"18123",2.91299073789015e-09,"Abca3","UP","LOH"
"18124",2.96267011625775e-09,"Taf4","DOWN","LOH"
"18125",3.00299359392974e-09,"Rabac1","UP","LOH"
"18126",3.06023381595894e-09,"Crk","DOWN","LOH"
"18127",3.20513457482584e-09,"Eps15","DOWN","LOH"
"18128",3.21260439219996e-09,"Mga","UP","LOH"
"18129",3.24406041322307e-09,"Zfp654","DOWN","LOH"
"18130",3.31025920160719e-09,"Ap3s2","UP","LOH"
"18131",3.3139956815162e-09,"Arhgap44","UP","LOH"
"18132",3.4131274618801e-09,"Ndel1","DOWN","LOH"
"18133",3.55372548687732e-09,"Aftph","DOWN","LOH"
"18134",3.65946017245611e-09,"Rtn4rl1","UP","LOH"
"18135",3.73646223397371e-09,"Pitpna","DOWN","LOH"
"18136",3.7932660474378e-09,"Zmym2","DOWN","LOH"
"18137",3.80194214026915e-09,"Akr1e1","UP","LOH"
"18138",3.95331001870827e-09,"Lrif1","UP","LOH"
"18139",4.1547319011377e-09,"Eno1","UP","LOH"
"18140",4.22363800848991e-09,"Ssbp1","UP","LOH"
"18141",4.52271121426086e-09,"Bpnt1","UP","LOH"
"18142",4.52619029769326e-09,"Tmem174","UP","LOH"
"18143",4.56054323344874e-09,"Gpm6a","UP","LOH"
"18144",4.58682451609906e-09,"Dnah11","UP","LOH"
"18145",4.62973717060775e-09,"Ercc6","DOWN","LOH"
"18146",4.63382853151848e-09,"Slc25a39","UP","LOH"
"18147",4.75368840456824e-09,"Canx","DOWN","LOH"
"18148",4.9494555523126e-09,"Map2","DOWN","LOH"
"18149",5.02830225156056e-09,"Sh3yl1","UP","LOH"
"18150",5.11956917797804e-09,"Ppp4r2","DOWN","LOH"
"18151",5.1680569159237e-09,"Tmem116","DOWN","LOH"
"18152",5.4617764424535e-09,"Slc39a13","UP","LOH"
"18153",5.47729333354832e-09,"Fbxo7","UP","LOH"
"18154",5.49249516230259e-09,"Npepps","DOWN","LOH"
"18155",5.56007775917123e-09,"Pias1","DOWN","LOH"
"18156",6.48287753695858e-09,"Suclg2","UP","LOH"
"18157",6.51140237831287e-09,"Stx5a","DOWN","LOH"
"18158",6.65725922194865e-09,"Hacl1","UP","LOH"
"18159",6.83447377694861e-09,"Sarnp","DOWN","LOH"
"18160",7.18808118256134e-09,"Glrx3","UP","LOH"
"18161",7.44631453645426e-09,"Klf6","DOWN","LOH"
"18162",7.54623301211653e-09,"Mapkapk2","DOWN","LOH"
"18163",7.57563519684929e-09,"Pex7","UP","LOH"
"18164",7.61274848208481e-09,"Mlh3","UP","LOH"
"18165",7.65161459329822e-09,"Pdha1","UP","LOH"
"18166",7.76139552698457e-09,"Mfsd14a","DOWN","LOH"
"18167",7.94516120146317e-09,"Naa16","DOWN","LOH"
"18168",8.10421599358534e-09,"Srr","UP","LOH"
"18169",8.25588503605555e-09,"Gm6999","DOWN","LOH"
"18170",8.37680465687159e-09,"Ndufa8","UP","LOH"
"18171",8.47799396200692e-09,"Kcnk5","DOWN","LOH"
"18172",8.48773699399455e-09,"Btf3","UP","LOH"
"18173",8.63391468436333e-09,"Pak2","DOWN","LOH"
"18174",8.70585261904725e-09,"Itgb3bp","UP","LOH"
"18175",8.70829093607705e-09,"Prodh","DOWN","LOH"
"18176",8.75138024341992e-09,"Fbxw11","DOWN","LOH"
"18177",9.1284974576495e-09,"Glod4","UP","LOH"
"18178",9.15413831233504e-09,"Chmp4b","DOWN","LOH"
"18179",9.30173698576691e-09,"Dvl1","DOWN","LOH"
"18180",9.30195043625307e-09,"Rbm10","DOWN","LOH"
"18181",9.57187206724293e-09,"Golph3","DOWN","LOH"
"18182",1.01369039877277e-08,"Snx12","UP","LOH"
"18183",1.01738732677948e-08,"Cd164","UP","LOH"
"18184",1.01888697635119e-08,"Zfp810","UP","LOH"
"18185",1.08437127574753e-08,"Slit2","DOWN","LOH"
"18186",1.08995206015028e-08,"Arid4a","DOWN","LOH"
"18187",1.106481907665e-08,"Numb","DOWN","LOH"
"18188",1.11519181897435e-08,"Slc33a1","UP","LOH"
"18189",1.16000889902199e-08,"Cbx5","DOWN","LOH"
"18190",1.17971328754321e-08,"Lpcat3","DOWN","LOH"
"18191",1.25086559904131e-08,"Gcgr","DOWN","LOH"
"18192",1.28087843651265e-08,"Khdc4","DOWN","LOH"
"18193",1.29050547940881e-08,"Epb41l1","DOWN","LOH"
"18194",1.29386219290535e-08,"Rapgef3","DOWN","LOH"
"18195",1.2939019795875e-08,"Gm44588","DOWN","LOH"
"18196",1.32299452627557e-08,"Kdm7a","DOWN","LOH"
"18197",1.34414923324931e-08,"Sem1","UP","LOH"
"18198",1.35308424328036e-08,"Morf4l2","DOWN","LOH"
"18199",1.38253941792497e-08,"Foxk2","DOWN","LOH"
"18200",1.43778546828518e-08,"Bcor","DOWN","LOH"
"18201",1.46888722384337e-08,"Selenot","UP","LOH"
"18202",1.53904508547378e-08,"Atp6v0a1","DOWN","LOH"
"18203",1.67072399545083e-08,"Cep85","DOWN","LOH"
"18204",1.67394995989128e-08,"Zfp638","DOWN","LOH"
"18205",1.69479558341369e-08,"Myh9","DOWN","LOH"
"18206",1.72609054662753e-08,"1700012D14Rik","UP","LOH"
"18207",1.74058792815604e-08,"Smad6","UP","LOH"
"18208",1.77027577508909e-08,"Ppig","DOWN","LOH"
"18209",1.81465112002733e-08,"Flnb","DOWN","LOH"
"18210",1.89276932884617e-08,"Herc3","UP","LOH"
"18211",1.95261819245516e-08,"Dph6","UP","LOH"
"18212",1.9705530261398e-08,"Nccrp1","UP","LOH"
"18213",1.97315461795558e-08,"Pum2","DOWN","LOH"
"18214",2.00088238681144e-08,"Srrm1","DOWN","LOH"
"18215",2.07622639070292e-08,"Gbf1","DOWN","LOH"
"18216",2.10493127910805e-08,"Lman2l","DOWN","LOH"
"18217",2.10584193461183e-08,"Cyb5rl","DOWN","LOH"
"18218",2.14413543530247e-08,"Lmbr1l","DOWN","LOH"
"18219",2.19415935953012e-08,"Mpp6","UP","LOH"
"18220",2.2070136103354e-08,"Ywhaz","DOWN","LOH"
"18221",2.22627921768713e-08,"Rbm25","DOWN","LOH"
"18222",2.38655941479718e-08,"Cln3","UP","LOH"
"18223",2.44797453935431e-08,"Mettl26","UP","LOH"
"18224",2.49609292932032e-08,"Tmem184b","UP","LOH"
"18225",2.50188850958652e-08,"Mkln1","DOWN","LOH"
"18226",2.50906492894771e-08,"Hnrnpll","DOWN","LOH"
"18227",2.78013997727393e-08,"Brpf3","DOWN","LOH"
"18228",2.91956627523962e-08,"Fam193b","DOWN","LOH"
"18229",2.98490526891865e-08,"Prelid1","UP","LOH"
"18230",3.09639541979863e-08,"Psma7","UP","LOH"
"18231",3.11569996382474e-08,"Wdr37","DOWN","LOH"
"18232",3.37067916528207e-08,"Tinag","DOWN","LOH"
"18233",3.46056243791716e-08,"Rad51b","UP","LOH"
"18234",3.47059215520414e-08,"Dysf","DOWN","LOH"
"18235",3.53219172676626e-08,"Cish","DOWN","LOH"
"18236",3.5527085639232e-08,"Phrf1","DOWN","LOH"
"18237",3.6041125940351e-08,"Tle4","DOWN","LOH"
"18238",3.67675476442836e-08,"Zfp410","DOWN","LOH"
"18239",3.68955044657715e-08,"Cmtm4","DOWN","LOH"
"18240",3.80382372411473e-08,"Gnas","UP","LOH"
"18241",3.94793764144518e-08,"Osbpl3","DOWN","LOH"
"18242",4.04746294344904e-08,"Ubl3","DOWN","LOH"
"18243",4.10127019494623e-08,"Pip4p2","UP","LOH"
"18244",4.11074098692229e-08,"Sh2d4a","UP","LOH"
"18245",4.1490076195147e-08,"Smad3","DOWN","LOH"
"18246",4.18594301675042e-08,"Klf15","DOWN","LOH"
"18247",4.21539757028011e-08,"Suclg1","UP","LOH"
"18248",4.28638441891619e-08,"Ctsc","DOWN","LOH"
"18249",4.30180872826674e-08,"Slc22a7","UP","LOH"
"18250",4.51784846718288e-08,"Pitpnc1","UP","LOH"
"18251",4.53803562247106e-08,"Rbmx","DOWN","LOH"
"18252",4.76708032703e-08,"Cdkn1b","UP","LOH"
"18253",4.94080302076275e-08,"Hexb","UP","LOH"
"18254",4.97534596908836e-08,"Vcpip1","DOWN","LOH"
"18255",4.97854473499686e-08,"Mgrn1","DOWN","LOH"
"18256",5.03639607478068e-08,"Dip2b","DOWN","LOH"
"18257",5.26127610840472e-08,"Arpp19","UP","LOH"
"18258",5.26932216880967e-08,"Taf4b","DOWN","LOH"
"18259",5.44553850498668e-08,"Akap10","DOWN","LOH"
"18260",5.46687636659907e-08,"Gabbr1","DOWN","LOH"
"18261",5.49777169473593e-08,"Kpna4","DOWN","LOH"
"18262",5.52096936158761e-08,"Ganc","UP","LOH"
"18263",5.70655287892131e-08,"Cnot4","DOWN","LOH"
"18264",5.7123517573256e-08,"Hipk1","DOWN","LOH"
"18265",5.72189095093076e-08,"Ap1s3","UP","LOH"
"18266",5.76975292327696e-08,"Stim2","DOWN","LOH"
"18267",5.98614391988336e-08,"Slc12a7","DOWN","LOH"
"18268",6.12709100907258e-08,"Stard7","DOWN","LOH"
"18269",6.8444927084858e-08,"Gpatch8","DOWN","LOH"
"18270",7.07900414313157e-08,"Nus1","UP","LOH"
"18271",7.08743030214366e-08,"Cacnb4","DOWN","LOH"
"18272",7.08983392255461e-08,"Ube2w","DOWN","LOH"
"18273",7.21883813717585e-08,"Cldn19","UP","LOH"
"18274",7.36802698131941e-08,"Aco1","UP","LOH"
"18275",7.52189779502453e-08,"Cep70","UP","LOH"
"18276",7.54402047371774e-08,"Hmgn1","UP","LOH"
"18277",7.71355678571185e-08,"Aldh6a1","UP","LOH"
"18278",7.7914074907786e-08,"Ubqln1","DOWN","LOH"
"18279",7.95479291685512e-08,"Fam162a","DOWN","LOH"
"18280",7.97686441213517e-08,"Mrpl52","UP","LOH"
"18281",7.99627253976561e-08,"Itga6","UP","LOH"
"18282",8.01740118431419e-08,"Fam13b","DOWN","LOH"
"18283",8.62925650343165e-08,"Kmt5a","UP","LOH"
"18284",8.89918324516316e-08,"Ldlr","DOWN","LOH"
"18285",9.0264647057228e-08,"Baz1b","DOWN","LOH"
"18286",9.050917158836e-08,"Top3b","DOWN","LOH"
"18287",9.10394944254271e-08,"Klc1","DOWN","LOH"
"18288",9.15401545718527e-08,"Jpx","UP","LOH"
"18289",9.18875978898262e-08,"Prrc2a","DOWN","LOH"
"18290",9.36918715781693e-08,"Sorbs1","UP","LOH"
"18291",9.38900700697145e-08,"Prpf3","DOWN","LOH"
"18292",9.43047289078598e-08,"Herc4","DOWN","LOH"
"18293",1.04310845330198e-07,"Osbpl6","UP","LOH"
"18294",1.13056074400664e-07,"Nfix","DOWN","LOH"
"18295",1.14242919180349e-07,"Ilf3","DOWN","LOH"
"18296",1.153016373227e-07,"Nampt","DOWN","LOH"
"18297",1.16583715980455e-07,"Stk40","DOWN","LOH"
"18298",1.18354880273815e-07,"Mettl9","DOWN","LOH"
"18299",1.19954124911855e-07,"Elf2","DOWN","LOH"
"18300",1.22547753578829e-07,"Esco1","DOWN","LOH"
"18301",1.2521083560707e-07,"Thrb","DOWN","LOH"
"18302",1.26043012937146e-07,"Firre","DOWN","LOH"
"18303",1.27793799082128e-07,"Ncoa2","DOWN","LOH"
"18304",1.28170684713486e-07,"Patl1","DOWN","LOH"
"18305",1.28624403237619e-07,"Cyld","UP","LOH"
"18306",1.28983000954763e-07,"Atf4","DOWN","LOH"
"18307",1.32448379750448e-07,"Kansl3","DOWN","LOH"
"18308",1.3475123401748e-07,"1500026H17Rik","DOWN","LOH"
"18309",1.34832295839492e-07,"Tmem207","UP","LOH"
"18310",1.35838301971583e-07,"Eif3j1","DOWN","LOH"
"18311",1.50261492803655e-07,"Mapk14","UP","LOH"
"18312",1.50854879634956e-07,"Herc2","DOWN","LOH"
"18313",1.53789574316188e-07,"Ric1","DOWN","LOH"
"18314",1.57345729205877e-07,"Psd3","DOWN","LOH"
"18315",1.68738835187168e-07,"Pick1","DOWN","LOH"
"18316",1.72512840316069e-07,"Rap1gap","DOWN","LOH"
"18317",1.77280009379434e-07,"Zmym6","UP","LOH"
"18318",1.8285813290801e-07,"Nup153","DOWN","LOH"
"18319",1.83391040362806e-07,"Tmem52b","UP","LOH"
"18320",1.84591101832678e-07,"Fnbp4","DOWN","LOH"
"18321",1.90864727525323e-07,"Taf1","DOWN","LOH"
"18322",1.91958349332244e-07,"Zfp280d","DOWN","LOH"
"18323",1.9853541693336e-07,"Taf15","DOWN","LOH"
"18324",2.02922303410167e-07,"Zfand3","DOWN","LOH"
"18325",2.05991397588242e-07,"Hsph1","DOWN","LOH"
"18326",2.17741844805894e-07,"Ptp4a2","DOWN","LOH"
"18327",2.17754238322224e-07,"Ttc14","UP","LOH"
"18328",2.22231964607713e-07,"Huwe1","DOWN","LOH"
"18329",2.28025519217758e-07,"Mib1","DOWN","LOH"
"18330",2.40430849676961e-07,"Kctd1","DOWN","LOH"
"18331",2.56551234949088e-07,"Cttnbp2nl","DOWN","LOH"
"18332",2.64440894448218e-07,"Wnk1","DOWN","LOH"
"18333",2.71649317265001e-07,"Map3k3","DOWN","LOH"
"18334",2.7190303564608e-07,"Itgb6","UP","LOH"
"18335",2.93492963016289e-07,"Casc3","DOWN","LOH"
"18336",3.01212724037397e-07,"Nt5dc1","UP","LOH"
"18337",3.01238561046035e-07,"Pccb","UP","LOH"
"18338",3.01697365750098e-07,"Trp53inp2","DOWN","LOH"
"18339",3.07278979555748e-07,"Piezo1","DOWN","LOH"
"18340",3.11201748235555e-07,"Ddhd1","DOWN","LOH"
"18341",3.18088095813202e-07,"Ino80d","DOWN","LOH"
"18342",3.18755186468666e-07,"Ctsd","UP","LOH"
"18343",3.23003249449543e-07,"Timm23","DOWN","LOH"
"18344",3.26028460207222e-07,"E2f3","DOWN","LOH"
"18345",3.27183512702838e-07,"Zfp384","DOWN","LOH"
"18346",3.35732451853151e-07,"Nfx1","DOWN","LOH"
"18347",3.366833350105e-07,"Midn","DOWN","LOH"
"18348",3.46745216013959e-07,"Ubac1","DOWN","LOH"
"18349",3.53303257294927e-07,"Ikzf2","UP","LOH"
"18350",3.58793864475204e-07,"2810403D21Rik","UP","LOH"
"18351",3.72736749629948e-07,"Ppcdc","UP","LOH"
"18352",3.780068119217e-07,"Srcap","DOWN","LOH"
"18353",3.83358982429751e-07,"Thrap3","DOWN","LOH"
"18354",3.84770184757436e-07,"Vps50","UP","LOH"
"18355",3.87159206232855e-07,"Grk4","UP","LOH"
"18356",3.88989682132442e-07,"Metap1","DOWN","LOH"
"18357",3.89273472192711e-07,"Polr3e","DOWN","LOH"
"18358",3.96867715141704e-07,"Slc7a13","UP","LOH"
"18359",4.01950017043527e-07,"Plxnb1","DOWN","LOH"
"18360",4.05267610046514e-07,"Xpnpep1","UP","LOH"
"18361",4.19398735582648e-07,"Usp47","DOWN","LOH"
"18362",4.23157193274857e-07,"Cntn5","DOWN","LOH"
"18363",4.28678216245701e-07,"Tubgcp5","UP","LOH"
"18364",4.35376789782355e-07,"Fbxl5","UP","LOH"
"18365",4.39005019553561e-07,"Sec63","DOWN","LOH"
"18366",4.53660675834758e-07,"Smg7","DOWN","LOH"
"18367",4.79224467291161e-07,"Fubp1","DOWN","LOH"
"18368",4.85792993812365e-07,"Dot1l","DOWN","LOH"
"18369",4.96183065797843e-07,"Osbpl10","DOWN","LOH"
"18370",4.98298145831082e-07,"Dnajc1","DOWN","LOH"
"18371",4.98458580658718e-07,"Ppil4","DOWN","LOH"
"18372",5.2997596829444e-07,"Csnk1d","DOWN","LOH"
"18373",5.66732142649221e-07,"Ubr4","DOWN","LOH"
"18374",5.67982122197577e-07,"Chp1","DOWN","LOH"
"18375",5.70199328582627e-07,"Gnai2","UP","LOH"
"18376",5.72661181365057e-07,"Fbxo28","DOWN","LOH"
"18377",5.83649747816289e-07,"Wdr44","DOWN","LOH"
"18378",6.36698827560216e-07,"Alkbh1","DOWN","LOH"
"18379",6.42257319100129e-07,"Bag4","DOWN","LOH"
"18380",6.42862304807261e-07,"Mapk4","UP","LOH"
"18381",6.60483312837344e-07,"Plekhg1","DOWN","LOH"
"18382",6.61162926540303e-07,"Hnrnpd","DOWN","LOH"
"18383",6.65509721352591e-07,"Rad23b","DOWN","LOH"
"18384",6.72878321427477e-07,"Dpyd","DOWN","LOH"
"18385",6.92595943164438e-07,"Ttc17","DOWN","LOH"
"18386",7.244966666304e-07,"Gak","DOWN","LOH"
"18387",7.31183415520534e-07,"Prpf40b","DOWN","LOH"
"18388",7.69775729581158e-07,"Ccdc117","DOWN","LOH"
"18389",7.7766889758647e-07,"Evc2","DOWN","LOH"
"18390",7.80094273289505e-07,"Hook2","DOWN","LOH"
"18391",7.87165263954734e-07,"Cdc42","DOWN","LOH"
"18392",8.45064770242572e-07,"Cnot7","DOWN","LOH"
"18393",8.88766364982155e-07,"Plcxd3","DOWN","LOH"
"18394",8.90103834383529e-07,"Stk11","DOWN","LOH"
"18395",9.03753247492041e-07,"Agtpbp1","DOWN","LOH"
"18396",9.21707713289404e-07,"Rusc2","DOWN","LOH"
"18397",9.28644867789472e-07,"Opa3","DOWN","LOH"
"18398",9.32411830437496e-07,"Zbed4","DOWN","LOH"
"18399",9.32566178967201e-07,"Crkl","DOWN","LOH"
"18400",9.49058536211741e-07,"Zbtb43","DOWN","LOH"
"18401",9.61142056586019e-07,"Memo1","DOWN","LOH"
"18402",1.02712301197085e-06,"Srsf10","DOWN","LOH"
"18403",1.04974664175781e-06,"Git2","DOWN","LOH"
"18404",1.11478304220955e-06,"Mapk8","DOWN","LOH"
"18405",1.14078498191778e-06,"Lama5","DOWN","LOH"
"18406",1.14444721883576e-06,"Tcf12","DOWN","LOH"
"18407",1.15875344771162e-06,"Kif1b","DOWN","LOH"
"18408",1.35964871244019e-06,"Sppl3","DOWN","LOH"
"18409",1.36197338300286e-06,"Nadk2","DOWN","LOH"
"18410",1.387218650794e-06,"Tuft1","DOWN","LOH"
"18411",1.39978131470693e-06,"Mrpl42","UP","LOH"
"18412",1.4138435663946e-06,"Dcaf1","DOWN","LOH"
"18413",1.43325539422603e-06,"Srgap2","DOWN","LOH"
"18414",1.50772190217034e-06,"Papola","DOWN","LOH"
"18415",1.55728139028913e-06,"Sgpp2","DOWN","LOH"
"18416",1.63127207876637e-06,"Ccdc171","UP","LOH"
"18417",1.65537419171271e-06,"Amy1","UP","LOH"
"18418",1.65725780322954e-06,"Anxa6","DOWN","LOH"
"18419",1.69699037155003e-06,"Selenof","UP","LOH"
"18420",1.76842180216297e-06,"Slc35e2","DOWN","LOH"
"18421",1.78496072210272e-06,"Ppm1a","DOWN","LOH"
"18422",1.79189526242459e-06,"Ralyl","DOWN","LOH"
"18423",1.83362371983808e-06,"Atf1","DOWN","LOH"
"18424",1.83582230102444e-06,"Pwwp2a","DOWN","LOH"
"18425",1.90921138852107e-06,"Sec11a","DOWN","LOH"
"18426",1.91179998774786e-06,"Irx2","DOWN","LOH"
"18427",1.91561188275532e-06,"Slc25a17","DOWN","LOH"
"18428",1.97256882805054e-06,"Csnk2a1","DOWN","LOH"
"18429",1.991519112757e-06,"Rsrc2","DOWN","LOH"
"18430",2.05610560099796e-06,"Yap1","DOWN","LOH"
"18431",2.08088069262935e-06,"Ppp6c","DOWN","LOH"
"18432",2.08628974414649e-06,"Epc2","DOWN","LOH"
"18433",2.12678917113596e-06,"Phtf2","DOWN","LOH"
"18434",2.13205671815785e-06,"Gm12353","DOWN","LOH"
"18435",2.16872208342047e-06,"Pde4d","DOWN","LOH"
"18436",2.21889853781709e-06,"Ube2n","DOWN","LOH"
"18437",2.23296595588633e-06,"Kl","DOWN","LOH"
"18438",2.2831114333284e-06,"Rab31","UP","LOH"
"18439",2.32717707748482e-06,"Znrf2","DOWN","LOH"
"18440",2.3551960669519e-06,"Dnaja2","DOWN","LOH"
"18441",2.40443753283612e-06,"Med27","DOWN","LOH"
"18442",2.50444958528632e-06,"Cs","DOWN","LOH"
"18443",2.52437690379186e-06,"Hmgxb3","DOWN","LOH"
"18444",2.59961700079474e-06,"Chd7","DOWN","LOH"
"18445",2.65919122049153e-06,"E130308A19Rik","DOWN","LOH"
"18446",2.70457743284395e-06,"St3gal4","DOWN","LOH"
"18447",2.75169533537312e-06,"Idh2","DOWN","LOH"
"18448",2.76037039290102e-06,"Magi2","UP","LOH"
"18449",2.76460506863728e-06,"Cox10","DOWN","LOH"
"18450",2.77439242742855e-06,"Slc30a9","DOWN","LOH"
"18451",2.78338911647879e-06,"Fam20b","DOWN","LOH"
"18452",2.92971253479465e-06,"Gm53","DOWN","LOH"
"18453",2.95382745976041e-06,"Zfand6","DOWN","LOH"
"18454",3.05661322008343e-06,"Brip1os","UP","LOH"
"18455",3.0715834802929e-06,"Egf","DOWN","LOH"
"18456",3.1414833934634e-06,"Zfp710","DOWN","LOH"
"18457",3.23569962343984e-06,"Tulp4","DOWN","LOH"
"18458",3.27135411228005e-06,"C77080","DOWN","LOH"
"18459",3.31101521915829e-06,"Mme","DOWN","LOH"
"18460",3.39271917762448e-06,"Pcsk7","DOWN","LOH"
"18461",3.42744373010693e-06,"Naa20","DOWN","LOH"
"18462",3.63993619921716e-06,"Dock5","DOWN","LOH"
"18463",3.76129003856113e-06,"Grhl2","DOWN","LOH"
"18464",3.80841687754042e-06,"Gpi1","DOWN","LOH"
"18465",3.8331414569703e-06,"Nck2","DOWN","LOH"
"18466",4.07209459468559e-06,"Acox3","DOWN","LOH"
"18467",4.07642097889021e-06,"Pdpk1","DOWN","LOH"
"18468",4.07752710505958e-06,"Rbm27","DOWN","LOH"
"18469",4.2051348753153e-06,"Vkorc1l1","DOWN","LOH"
"18470",4.60358090965899e-06,"Maea","DOWN","LOH"
"18471",4.61744233789069e-06,"Carnmt1","DOWN","LOH"
"18472",4.810958411103e-06,"Usp37","DOWN","LOH"
"18473",5.2313795341959e-06,"Irx1","DOWN","LOH"
"18474",5.24771436705502e-06,"Sfswap","DOWN","LOH"
"18475",5.38605556722614e-06,"Lpin2","UP","LOH"
"18476",5.40659202489645e-06,"Rab11fip3","DOWN","LOH"
"18477",5.50111232529678e-06,"Rnf2","DOWN","LOH"
"18478",5.59626174449696e-06,"Fbxo42","DOWN","LOH"
"18479",5.77937926089447e-06,"Usp4","DOWN","LOH"
"18480",5.79537741281507e-06,"Smarca5","DOWN","LOH"
"18481",5.98564934064071e-06,"Gtpbp2","DOWN","LOH"
"18482",6.25672283439357e-06,"Sp4","DOWN","LOH"
"18483",6.3255965681025e-06,"Mapk1ip1l","DOWN","LOH"
"18484",6.3941521229016e-06,"Inpp4a","DOWN","LOH"
"18485",6.64273216048567e-06,"Dgkh","DOWN","LOH"
"18486",7.07876508977482e-06,"Fyttd1","DOWN","LOH"
"18487",7.17677839751764e-06,"Mff","DOWN","LOH"
"18488",7.20296261480384e-06,"Zfx","DOWN","LOH"
"18489",7.4461035910519e-06,"Tpp2","DOWN","LOH"
"18490",7.63701010007922e-06,"Nr1h4","DOWN","LOH"
"18491",7.74592090730492e-06,"Celf1","DOWN","LOH"
"18492",7.80257143097188e-06,"Phactr4","DOWN","LOH"
"18493",8.0825355401318e-06,"Baz2a","DOWN","LOH"
"18494",8.26953162298243e-06,"Slc5a12","UP","LOH"
"18495",8.34872812643179e-06,"2610507B11Rik","DOWN","LOH"
"18496",8.37135417057596e-06,"Robo3","DOWN","LOH"
"18497",8.4165007650759e-06,"Rab40c","DOWN","LOH"
"18498",8.7601347702671e-06,"Klhl2","DOWN","LOH"
"18499",8.98706188327714e-06,"Man1a2","DOWN","LOH"
"18500",9.62354331193493e-06,"Lrrfip1","DOWN","LOH"
"18501",9.72507825527573e-06,"Gna13","DOWN","LOH"
"18502",9.9750606257828e-06,"Rock2","DOWN","LOH"
"18503",1.0692022848159e-05,"Cdc42bpa","DOWN","LOH"
"18504",1.07133362559336e-05,"Helz","DOWN","LOH"
"18505",1.11443157395056e-05,"Cdip1","DOWN","LOH"
"18506",1.12794520768881e-05,"Tet3","DOWN","LOH"
"18507",1.14760645530908e-05,"Tiam2","DOWN","LOH"
"18508",1.15453941538015e-05,"Zfp7","DOWN","LOH"
"18509",1.16054483226428e-05,"Acvr2a","DOWN","LOH"
"18510",1.2178214469047e-05,"Tspan33","DOWN","LOH"
"18511",1.2376465514721e-05,"Cfap69","UP","LOH"
"18512",1.23877629549866e-05,"Kdm6a","DOWN","LOH"
"18513",1.24842817472466e-05,"Setx","DOWN","LOH"
"18514",1.30146543476412e-05,"Ntn1","DOWN","LOH"
"18515",1.37754834284968e-05,"Wdr72","DOWN","LOH"
"18516",1.40297490038407e-05,"Fbxo34","DOWN","LOH"
"18517",1.44850849038168e-05,"Abl2","DOWN","LOH"
"18518",1.45996840927551e-05,"Sf1","DOWN","LOH"
"18519",1.46919594485998e-05,"Stag1","DOWN","LOH"
"18520",1.50651089429437e-05,"Glyr1","DOWN","LOH"
"18521",1.52466223119399e-05,"Psmd11","DOWN","LOH"
"18522",1.57451118898652e-05,"Dsp","DOWN","LOH"
"18523",1.6308115583431e-05,"Cyp4b1","DOWN","LOH"
"18524",1.65262597667228e-05,"Khdrbs3","DOWN","LOH"
"18525",1.79238591988641e-05,"Slco3a1","DOWN","LOH"
"18526",1.87869300160844e-05,"Hspa4","DOWN","LOH"
"18527",1.98900469493176e-05,"Rnf185","DOWN","LOH"
"18528",2.01019336332868e-05,"Por","DOWN","LOH"
"18529",2.09510897666111e-05,"Atf2","DOWN","LOH"
"18530",2.11507549270275e-05,"Tet2","DOWN","LOH"
"18531",2.18480419553678e-05,"Sfxn2","DOWN","LOH"
"18532",2.23079581662282e-05,"Stxbp4","DOWN","LOH"
"18533",2.26246413177249e-05,"Ahctf1","DOWN","LOH"
"18534",2.48402654585717e-05,"Cacnb2","DOWN","LOH"
"18535",2.61204355579228e-05,"Nckap1","DOWN","LOH"
"18536",2.61294079401598e-05,"Map3k2","DOWN","LOH"
"18537",2.69935119684127e-05,"Gm45847","UP","LOH"
"18538",2.72716980480599e-05,"Ppp4r3b","DOWN","LOH"
"18539",2.72852766711335e-05,"Tmprss2","DOWN","LOH"
"18540",2.75886835268305e-05,"Actr6","DOWN","LOH"
"18541",2.82155600856846e-05,"Cabin1","DOWN","LOH"
"18542",2.91799667168281e-05,"Tomm70a","DOWN","LOH"
"18543",2.95662513021887e-05,"Fgf9","UP","LOH"
"18544",3.03541008858939e-05,"Ap1b1","DOWN","LOH"
"18545",3.20444272717237e-05,"Kyat1","DOWN","LOH"
"18546",3.40583818851671e-05,"Dync1h1","DOWN","LOH"
"18547",3.47474986747283e-05,"Cttnbp2","DOWN","LOH"
"18548",3.49100528425672e-05,"Urgcp","DOWN","LOH"
"18549",3.56960541596957e-05,"Tm9sf4","DOWN","LOH"
"18550",3.62207393367083e-05,"Rph3al","DOWN","LOH"
"18551",3.66638197897088e-05,"Nktr","DOWN","LOH"
"18552",3.78791879013829e-05,"Ldlrad3","DOWN","LOH"
"18553",4.03871440304672e-05,"Smad4","DOWN","LOH"
"18554",4.08339220017388e-05,"Aldh1l1","DOWN","LOH"
"18555",4.09442573999002e-05,"Tor1aip1","DOWN","LOH"
"18556",4.69737105806431e-05,"Mapk8ip3","DOWN","LOH"
