"score","com","name","entity","cell_type"
4.40344126023265e-05,1,"1700016H13Rik","gene","astrocytes"
-1.04631617505601e-06,1,"2510039O18Rik","gene","astrocytes"
4.5510019253476e-05,1,"4922502D21Rik","gene","astrocytes"
1.45791875502106e-05,1,"4930579G24Rik","gene","astrocytes"
0.000281262938706553,4,"Aasdh","gene","astrocytes"
0.000272430345451415,3,"Abcc10","gene","astrocytes"
8.56163655100308e-07,1,"Abt1","gene","astrocytes"
1.50871683033498e-05,2,"Aff1","gene","astrocytes"
1.35205191719667e-05,1,"Anapc7","gene","astrocytes"
2.27867297341714e-05,2,"Anp32a","gene","astrocytes"
0.00155318244664531,1,"Apex1","TF","astrocytes"
4.33263093410831e-05,1,"Apex1","gene","astrocytes"
0.000645577735739636,3,"Apopt1","gene","astrocytes"
0.000303628618666939,3,"Arl5b","gene","astrocytes"
0.000164874720283759,4,"Asb7","gene","astrocytes"
0.000102085264549503,2,"Bag5","gene","astrocytes"
0.0023040245661801,2,"Bcl11a","TF","astrocytes"
1.48555164612729e-05,2,"Bcl11a","gene","astrocytes"
0.000541535860743278,3,"Bet1l","gene","astrocytes"
3.76206137821816e-06,2,"Bmp5","gene","astrocytes"
0.00149847748005246,1,"Brca1","TF","astrocytes"
4.71748443690523e-05,1,"Brca1","gene","astrocytes"
4.74503349603449e-05,2,"Casc1","gene","astrocytes"
0.000453521390131192,3,"Ccdc174","gene","astrocytes"
2.12155744162369e-05,1,"Ccdc184","gene","astrocytes"
7.44426759970053e-06,2,"Cdk8","gene","astrocytes"
0.00031015037528535,1,"Cdkn2c","gene","astrocytes"
0.000774216859724157,1,"Cebpb","TF","astrocytes"
3.7368300611498e-06,2,"Cebpb","gene","astrocytes"
1.15854050277671e-05,2,"Cep192","gene","astrocytes"
1.17400498853094e-05,1,"Cep290","gene","astrocytes"
2.08828852227213e-05,2,"Cept1","gene","astrocytes"
0.000169429336862193,2,"Chek1","gene","astrocytes"
0.000431775295321673,3,"Cherp","gene","astrocytes"
1.75450414229493e-06,1,"Ciao3","gene","astrocytes"
6.03410960126691e-05,2,"Clec16a","gene","astrocytes"
8.81451178589056e-06,2,"Cnih2","gene","astrocytes"
0.00046312093115773,1,"Cnpy1","gene","astrocytes"
0.000391060143653444,3,"Cox4i1","gene","astrocytes"
2.60280356748501e-05,2,"Crls1","gene","astrocytes"
0.000429099305937421,3,"Ctnnbl1","gene","astrocytes"
0.000135146442711754,3,"Cwf19l2","gene","astrocytes"
2.02402758174574e-05,2,"Cyb5d2","gene","astrocytes"
3.13317763673887e-05,2,"Czib","gene","astrocytes"
2.54029881711763e-06,2,"D230025D16Rik","gene","astrocytes"
0.00101841484475749,4,"Dcaf8","gene","astrocytes"
2.37270777527124e-05,2,"Ddi2","gene","astrocytes"
2.85163185921069e-05,2,"Dgcr6","gene","astrocytes"
0.000421158159216967,4,"Dlat","gene","astrocytes"
0.000382251849265582,4,"Dnajc19","gene","astrocytes"
0.00042590039699284,2,"Dntt","gene","astrocytes"
0.00067801568841316,3,"Dph5","gene","astrocytes"
0.000162956198344248,4,"Dpy30","gene","astrocytes"
3.19907932815531e-05,2,"Dram2","gene","astrocytes"
0.00124774836090497,2,"E4f1","TF","astrocytes"
3.42605345071041e-05,2,"E4f1","gene","astrocytes"
2.11514529764795e-05,2,"Eed","gene","astrocytes"
0.000385804351433369,4,"Eef1g","gene","astrocytes"
0.000910812020354744,4,"Eif3d","gene","astrocytes"
6.29819478841609e-05,2,"Eif3k","gene","astrocytes"
2.47419111950451e-05,2,"Eif4a2","gene","astrocytes"
0.000402444379880266,4,"Eif4b","gene","astrocytes"
0.00170738353675938,1,"Elp3","TF","astrocytes"
1.17136778783567e-05,2,"Elp3","gene","astrocytes"
1.27310309768925e-05,2,"Emc8","gene","astrocytes"
1.8533499863979e-05,2,"Epc2","gene","astrocytes"
0.00016546466081772,3,"Eprs","gene","astrocytes"
0.000252648971437771,2,"Esyt1","gene","astrocytes"
0.000281928623479879,3,"Etfdh","gene","astrocytes"
0.000590260275506485,3,"Etfrf1","gene","astrocytes"
6.75798118980325e-06,2,"Faap100","gene","astrocytes"
4.43575660302179e-05,2,"Faf1","gene","astrocytes"
6.18902176146094e-05,2,"Fam174b","gene","astrocytes"
-1.71157677173256e-06,1,"Fam229b","gene","astrocytes"
1.6340062801125e-05,2,"Fkbp15","gene","astrocytes"
0.000115334473454121,2,"Fktn","gene","astrocytes"
2.95869648238706e-05,2,"Ggcx","gene","astrocytes"
4.53145957448496e-05,1,"Gm156","gene","astrocytes"
2.68439056203444e-05,1,"Gnl3","gene","astrocytes"
0.000357282747664296,3,"H13","gene","astrocytes"
6.05450548655788e-05,2,"Hax1","gene","astrocytes"
0.000919503923197675,1,"Hmga1","TF","astrocytes"
2.08552810018975e-05,1,"Hmga1","gene","astrocytes"
5.16849052998051e-05,1,"Hmga1b","gene","astrocytes"
0.00107113428477303,1,"Hoxa10","TF","astrocytes"
2.47345099749776e-05,1,"Hoxa10","gene","astrocytes"
0.00123417067404531,1,"Hoxa9","TF","astrocytes"
4.41945544605719e-05,1,"Hoxa9","gene","astrocytes"
1.76276226369867e-05,2,"Hs2st1","gene","astrocytes"
0.00042482880931415,3,"Ift122","gene","astrocytes"
1.6470548189238e-05,2,"Ipo8","gene","astrocytes"
0.000638748252313479,3,"Itfg1","gene","astrocytes"
0.000562319728436298,4,"Kif1bp","gene","astrocytes"
1.86286722141888e-05,2,"Klc1","gene","astrocytes"
0.000351348643866592,2,"Klhdc9","gene","astrocytes"
4.72704224356849e-05,1,"Klre1","gene","astrocytes"
0.000287772204362469,2,"Klri1","gene","astrocytes"
4.95225088318451e-05,1,"Klri2","gene","astrocytes"
2.2002082960456e-05,2,"Kmt2a","gene","astrocytes"
2.31850919019398e-06,1,"Leo1","gene","astrocytes"
-1.88367001431023e-06,1,"Lins1","gene","astrocytes"
0.000195043625997261,4,"Lrrcc1","gene","astrocytes"
0.000239818854603009,3,"Lsm4","gene","astrocytes"
0.000103325190927789,2,"Map4k1","gene","astrocytes"
2.09322860714254e-05,1,"Mbd4","gene","astrocytes"
0.000406514945277609,3,"Mcts1","gene","astrocytes"
0.00157505270800228,1,"Med1","TF","astrocytes"
1.19633929142568e-05,2,"Med1","gene","astrocytes"
0.000205787742071444,2,"Med29","gene","astrocytes"
0.000849968239495354,1,"Mef2c","TF","astrocytes"
0.000761006614851602,4,"Mef2c","gene","astrocytes"
0.000370352562176499,3,"Mks1","gene","astrocytes"
0.000323107698020445,3,"Mpc1","gene","astrocytes"
0.000135016250374629,2,"Mpnd","gene","astrocytes"
0.000267546797403431,3,"Mrfap1","gene","astrocytes"
1.76786984432532e-05,2,"Mrpl15","gene","astrocytes"
5.53768592901838e-05,2,"Mrps12","gene","astrocytes"
0.000232181661708388,3,"Mrps16","gene","astrocytes"
0.000774817093773514,2,"Myb","TF","astrocytes"
0.000411132423815283,2,"Myb","gene","astrocytes"
0.000850776927711216,2,"Myc","TF","astrocytes"
1.71954628623361e-05,2,"Myc","gene","astrocytes"
2.38235778168e-05,2,"Myo9a","gene","astrocytes"
0.00193379430511846,2,"Mzf1","TF","astrocytes"
0.000233170054297929,2,"Mzf1","gene","astrocytes"
0.000217702144484323,3,"Naa30","gene","astrocytes"
9.04213560390651e-06,2,"Naaladl2","gene","astrocytes"
4.13152926475587e-06,2,"Nap1l2","gene","astrocytes"
0.000385942247158747,3,"Nbr1","gene","astrocytes"
0.00160035400984957,1,"Ncoa5","TF","astrocytes"
6.37135892683107e-05,2,"Ncoa5","gene","astrocytes"
0.000320946721305417,3,"Ndfip2","gene","astrocytes"
1.30712340906173e-05,2,"Ndufab1","gene","astrocytes"
0.000590592269574403,4,"Ndufs5","gene","astrocytes"
1.38871479468258e-05,2,"Neurl4","gene","astrocytes"
0.00116721947422651,4,"Nme1","gene","astrocytes"
0.000404456904232561,3,"Nol6","gene","astrocytes"
0.000409096017468122,2,"Nrap","gene","astrocytes"
1.97891324504321e-05,1,"Nsun5","gene","astrocytes"
0.000415663093223714,3,"Nsun6","gene","astrocytes"
0.000380780028400852,4,"Nudt9","gene","astrocytes"
3.28885096471498e-05,1,"Paf1","gene","astrocytes"
0.000728264792347014,3,"Parg","gene","astrocytes"
0.00173156718280238,1,"Parp1","TF","astrocytes"
0.000322200243010783,4,"Parp1","gene","astrocytes"
0.00169317740302081,1,"Pbrm1","TF","astrocytes"
1.55151894948037e-05,2,"Pbrm1","gene","astrocytes"
4.04506808669151e-05,2,"Pcnx4","gene","astrocytes"
1.35363284022948e-05,2,"Pde4d","gene","astrocytes"
1.23406181056409e-05,2,"Pdpr","gene","astrocytes"
0.000378073077777977,3,"Pdss2","gene","astrocytes"
0.000103208134874326,2,"Phf6","gene","astrocytes"
5.03219468528403e-06,2,"Phf8","gene","astrocytes"
2.46350633437081e-05,2,"Phkb","gene","astrocytes"
3.82127550733932e-06,2,"Pigk","gene","astrocytes"
1.92793705976242e-05,2,"Pkn2","gene","astrocytes"
0.000864667473215612,4,"Ppp5c","gene","astrocytes"
6.67203454978584e-05,4,"Psmb6","gene","astrocytes"
0.000167514771625116,2,"Psmd8","gene","astrocytes"
4.59523773701784e-05,2,"Rad52","gene","astrocytes"
2.00951616378563e-05,2,"Ralgapa1","gene","astrocytes"
1.69615264066298e-05,2,"Rbm33","gene","astrocytes"
1.30292482372888e-06,1,"Riok2","gene","astrocytes"
0.000247099761892102,3,"Rnf111","gene","astrocytes"
0.000245310092999749,4,"Rnf139","gene","astrocytes"
9.09758395827609e-06,2,"Rps16","gene","astrocytes"
5.02832813658585e-05,1,"Rps6kl1","gene","astrocytes"
0.00087961610476411,2,"Runx1","TF","astrocytes"
0.000413268430065253,1,"Runx1","gene","astrocytes"
1.94216237969382e-05,2,"Sars2","gene","astrocytes"
7.92076615855452e-06,2,"Selenof","gene","astrocytes"
7.83614943774772e-06,2,"Senp8","gene","astrocytes"
0.000152625085620909,4,"Set","gene","astrocytes"
0.000639826310739214,1,"Setbp1","TF","astrocytes"
1.52104542559434e-05,2,"Setbp1","gene","astrocytes"
0.000374787026106067,3,"Sfr1","gene","astrocytes"
4.30633248031561e-06,2,"Slc31a1","gene","astrocytes"
0.000427109139243701,3,"Supt5","gene","astrocytes"
0.000413859921300458,3,"Taf13","gene","astrocytes"
0.000455658433869222,3,"Taf1a","gene","astrocytes"
3.3166601164622e-05,2,"Taf5","gene","astrocytes"
0.000522120400524316,4,"Taz","gene","astrocytes"
1.01718496645269e-05,2,"Tbc1d23","gene","astrocytes"
3.87566763861827e-06,2,"Tbc1d8","gene","astrocytes"
0.000311796401249149,3,"Tcea1","gene","astrocytes"
0.00232475080513962,2,"Tcf4","TF","astrocytes"
0.000112645313085479,4,"Tcf4","gene","astrocytes"
0.000428643698045029,3,"Tgds","gene","astrocytes"
0.000694618982320169,3,"Timm23","gene","astrocytes"
0.000335902670646942,3,"Tmem177","gene","astrocytes"
0.000247086186304136,3,"Tmtc3","gene","astrocytes"
1.79836525927402e-06,2,"Tomm7","gene","astrocytes"
3.20245342089011e-05,1,"Trappc5","gene","astrocytes"
3.89882316653557e-05,1,"Trex1","gene","astrocytes"
1.238039109421e-05,1,"Tsen2","gene","astrocytes"
2.74686397599878e-05,2,"Ttc23","gene","astrocytes"
0.000477775203808514,3,"Tti2","gene","astrocytes"
0.000164469029690116,2,"Tube1","gene","astrocytes"
0.000338020482377409,3,"Txnl1","gene","astrocytes"
0.000418783229691785,3,"Ubr1","gene","astrocytes"
1.1504886382671e-05,2,"Usp31","gene","astrocytes"
0.00017164303212009,3,"Usp48","gene","astrocytes"
0.000370578053472107,3,"Utp14a","gene","astrocytes"
2.33469501238187e-05,2,"Utp14b","gene","astrocytes"
5.44026064873831e-06,2,"Utp25","gene","astrocytes"
0.000512394765505767,4,"Vamp8","gene","astrocytes"
3.87453433407617e-05,2,"Wdr7","gene","astrocytes"
4.87756159944191e-05,2,"Zc3h10","gene","astrocytes"
0.000355915068627603,3,"Zc3h15","gene","astrocytes"
0.00147506929779554,2,"Zeb1","TF","astrocytes"
1.18525838114496e-05,2,"Zeb1","gene","astrocytes"
0.000459052101891601,3,"Zfp330","gene","astrocytes"
7.59932986529885e-05,3,"Zmat2","gene","astrocytes"
2.68996517759007e-05,2,"Znhit6","gene","astrocytes"
0.000507726693210573,3,"Zzef1","gene","astrocytes"
9.88056760690303e-06,3,"1700016H13Rik","gene","excitatory neurons"
8.12883531935521e-06,1,"2510039O18Rik","gene","excitatory neurons"
0.000309448673093781,1,"4922502D21Rik","gene","excitatory neurons"
2.8834777802968e-06,1,"4930579G24Rik","gene","excitatory neurons"
0.000135870607116497,4,"Aasdh","gene","excitatory neurons"
0.000262197775801221,2,"Abcc10","gene","excitatory neurons"
4.3467235895143e-05,3,"Abt1","gene","excitatory neurons"
4.13133757845049e-05,3,"Aff1","gene","excitatory neurons"
0.000232918826879498,2,"Anapc7","gene","excitatory neurons"
5.50919716026672e-06,1,"Anp32a","gene","excitatory neurons"
0.00167800564790308,1,"Apex1","TF","excitatory neurons"
0.00104224640127743,4,"Apex1","gene","excitatory neurons"
0.000469622592952258,2,"Apopt1","gene","excitatory neurons"
3.45042846399781e-05,3,"Arl5b","gene","excitatory neurons"
2.24148777401967e-05,3,"Asb7","gene","excitatory neurons"
1.05894953584404e-05,1,"Bag5","gene","excitatory neurons"
0.00305403153151722,3,"Bcl11a","TF","excitatory neurons"
0.000445496804290739,4,"Bcl11a","gene","excitatory neurons"
0.000376082846762826,2,"Bet1l","gene","excitatory neurons"
3.10753644577458e-06,1,"Bmp5","gene","excitatory neurons"
0.00155898766937883,1,"Brca1","TF","excitatory neurons"
0.000378817949764293,1,"Brca1","gene","excitatory neurons"
0.00155472764734986,7,"Casc1","gene","excitatory neurons"
0.000390649756856905,2,"Ccdc174","gene","excitatory neurons"
0.000636485918067787,7,"Ccdc184","gene","excitatory neurons"
0.000462390505709956,4,"Cdk8","gene","excitatory neurons"
0.000119367292146346,3,"Cdkn2c","gene","excitatory neurons"
0.000901188120059945,1,"Cebpb","TF","excitatory neurons"
2.42198418118437e-05,3,"Cebpb","gene","excitatory neurons"
1.14461754332626e-05,3,"Cep192","gene","excitatory neurons"
5.80729927797045e-06,3,"Cep290","gene","excitatory neurons"
1.88279969177848e-05,3,"Cept1","gene","excitatory neurons"
8.71888395849623e-05,3,"Chek1","gene","excitatory neurons"
0.000423488551789312,2,"Cherp","gene","excitatory neurons"
2.14720797532408e-05,2,"Ciao3","gene","excitatory neurons"
6.99646576307098e-05,2,"Clec16a","gene","excitatory neurons"
6.42804357803889e-06,3,"Cnih2","gene","excitatory neurons"
0.000320716239214837,3,"Cnpy1","gene","excitatory neurons"
0.000257296571286291,2,"Cox4i1","gene","excitatory neurons"
0.000421571100192786,4,"Crls1","gene","excitatory neurons"
0.000274068667129096,2,"Ctnnbl1","gene","excitatory neurons"
0.000208934193614307,2,"Cwf19l2","gene","excitatory neurons"
8.66348761813782e-05,3,"Cyb5d2","gene","excitatory neurons"
2.64635660141021e-05,3,"Czib","gene","excitatory neurons"
5.19915241506882e-05,2,"D230025D16Rik","gene","excitatory neurons"
0.00105548871090649,7,"Dcaf8","gene","excitatory neurons"
7.97958355695052e-06,3,"Ddi2","gene","excitatory neurons"
0.000174001195223697,2,"Dgcr6","gene","excitatory neurons"
0.000200365513549279,2,"Dlat","gene","excitatory neurons"
5.89376292412744e-06,3,"Dnajc19","gene","excitatory neurons"
0.000371386351204833,3,"Dntt","gene","excitatory neurons"
0.000469030615065673,2,"Dph5","gene","excitatory neurons"
0.000106693407682185,3,"Dpy30","gene","excitatory neurons"
3.08276529794716e-06,1,"Dram2","gene","excitatory neurons"
0.00107129436544909,3,"E4f1","TF","excitatory neurons"
2.26179439063907e-05,3,"E4f1","gene","excitatory neurons"
0.000214435879227837,2,"Eed","gene","excitatory neurons"
0.00018119380029351,2,"Eef1g","gene","excitatory neurons"
0.000327487521437515,2,"Eif3d","gene","excitatory neurons"
0.000852897756422803,4,"Eif3k","gene","excitatory neurons"
0.000265538979877163,2,"Eif4a2","gene","excitatory neurons"
0.000888490199560152,4,"Eif4b","gene","excitatory neurons"
0.00158526644511084,1,"Elp3","TF","excitatory neurons"
2.11200002499578e-06,3,"Elp3","gene","excitatory neurons"
2.6974832066547e-06,3,"Emc8","gene","excitatory neurons"
3.72738271890785e-06,1,"Epc2","gene","excitatory neurons"
0.000168522404512393,2,"Eprs","gene","excitatory neurons"
4.21929661593581e-05,3,"Esyt1","gene","excitatory neurons"
0.000245737174526591,2,"Etfdh","gene","excitatory neurons"
0.000401769430450151,3,"Etfrf1","gene","excitatory neurons"
3.7359945492583e-06,3,"Faap100","gene","excitatory neurons"
0.000751919488754721,4,"Faf1","gene","excitatory neurons"
1.0764798527803e-05,3,"Fam174b","gene","excitatory neurons"
7.06653094801271e-06,1,"Fam229b","gene","excitatory neurons"
0.000105777727653291,2,"Fkbp15","gene","excitatory neurons"
5.62318187480924e-05,3,"Fktn","gene","excitatory neurons"
7.41763177999266e-05,2,"Ggcx","gene","excitatory neurons"
5.7251443382167e-05,1,"Gm156","gene","excitatory neurons"
0.00117202595832884,4,"Gnl3","gene","excitatory neurons"
0.000203660361481215,4,"Golga7","gene","excitatory neurons"
0.000236596163248916,2,"H13","gene","excitatory neurons"
8.6857879295738e-06,1,"Hax1","gene","excitatory neurons"
0.000911843091766838,1,"Hmga1","TF","excitatory neurons"
4.39581087673217e-05,3,"Hmga1","gene","excitatory neurons"
0.000371762608850938,1,"Hmga1b","gene","excitatory neurons"
0.00119828349662188,1,"Hoxa10","TF","excitatory neurons"
4.73091204375606e-05,1,"Hoxa10","gene","excitatory neurons"
0.00115543874798243,1,"Hoxa9","TF","excitatory neurons"
0.000351170730823565,1,"Hoxa9","gene","excitatory neurons"
3.8843671152218e-06,3,"Hs2st1","gene","excitatory neurons"
0.00032922405189229,2,"Ift122","gene","excitatory neurons"
0.000113401833955886,2,"Ipo8","gene","excitatory neurons"
0.000438483659082007,2,"Itfg1","gene","excitatory neurons"
0.00135028611910257,7,"Kif1bp","gene","excitatory neurons"
1.96546853993877e-05,3,"Klc1","gene","excitatory neurons"
0.000304944763973529,3,"Klhdc9","gene","excitatory neurons"
0.000187521831502977,3,"Klre1","gene","excitatory neurons"
7.82203422708006e-05,1,"Klri1","gene","excitatory neurons"
5.2615886070049e-05,3,"Klri2","gene","excitatory neurons"
3.92577239349783e-06,1,"Kmt2a","gene","excitatory neurons"
5.14188135462491e-06,3,"Leo1","gene","excitatory neurons"
9.68796893832329e-06,1,"Lins1","gene","excitatory neurons"
1.34980197000375e-05,3,"Lrrcc1","gene","excitatory neurons"
0.000311955569277892,2,"Lsm4","gene","excitatory neurons"
2.48692995864468e-05,4,"Map4k1","gene","excitatory neurons"
3.25136756697449e-06,1,"Mbd4","gene","excitatory neurons"
0.000396275437436626,2,"Mcts1","gene","excitatory neurons"
0.00165519157482787,1,"Med1","TF","excitatory neurons"
0.00106424790106505,7,"Med1","gene","excitatory neurons"
0.000354402162856172,2,"Med29","gene","excitatory neurons"
0.000790239974513679,1,"Mef2c","TF","excitatory neurons"
0.000801002259101789,7,"Mef2c","gene","excitatory neurons"
0.000377314678703428,2,"Mks1","gene","excitatory neurons"
2.21958663024472e-05,1,"Mpc1","gene","excitatory neurons"
1.12135384255182e-05,3,"Mpnd","gene","excitatory neurons"
0.000344515211571931,2,"Mrfap1","gene","excitatory neurons"
4.60913993224573e-06,1,"Mrpl15","gene","excitatory neurons"
9.93935673423193e-06,3,"Mrps12","gene","excitatory neurons"
0.000234661722795152,2,"Mrps16","gene","excitatory neurons"
0.00161015856170924,3,"Myb","TF","excitatory neurons"
0.000114762797157782,3,"Myb","gene","excitatory neurons"
0.00096843193089213,3,"Myc","TF","excitatory neurons"
2.791462256583e-05,1,"Myc","gene","excitatory neurons"
1.16313256406222e-05,3,"Myo9a","gene","excitatory neurons"
0.00195480099362805,3,"Mzf1","TF","excitatory neurons"
0.00115908810293024,7,"Mzf1","gene","excitatory neurons"
0.00025040732747204,2,"Naa30","gene","excitatory neurons"
8.93537497155635e-05,2,"Naaladl2","gene","excitatory neurons"
0.000105082236908844,3,"Nap1l2","gene","excitatory neurons"
0.000296575449183764,2,"Nbr1","gene","excitatory neurons"
0.00164739527445121,1,"Ncoa5","TF","excitatory neurons"
1.32179763978835e-05,3,"Ncoa5","gene","excitatory neurons"
0.000206849161932005,2,"Ndfip2","gene","excitatory neurons"
1.16985093011708e-05,3,"Ndufab1","gene","excitatory neurons"
8.28281509320428e-06,3,"Ndufs5","gene","excitatory neurons"
1.48951875374662e-05,3,"Neurl4","gene","excitatory neurons"
0.00113087173424027,7,"Nme1","gene","excitatory neurons"
0.00037492151835252,2,"Nol6","gene","excitatory neurons"
0.00022556074241327,3,"Nrap","gene","excitatory neurons"
0.000518759183004912,4,"Nsun5","gene","excitatory neurons"
3.15898808772235e-05,3,"Nsun6","gene","excitatory neurons"
0.000920326449662555,4,"Nudt9","gene","excitatory neurons"
5.97220032866199e-06,1,"Paf1","gene","excitatory neurons"
0.000500548279505543,2,"Parg","gene","excitatory neurons"
0.00167442163451206,1,"Parp1","TF","excitatory neurons"
0.000543302408427689,4,"Parp1","gene","excitatory neurons"
0.00172073722005678,1,"Pbrm1","TF","excitatory neurons"
1.18280257745197e-05,3,"Pbrm1","gene","excitatory neurons"
6.07236454501692e-06,3,"Pcnx4","gene","excitatory neurons"
7.6724196238958e-06,3,"Pde4d","gene","excitatory neurons"
0.000201410197493937,2,"Pdpr","gene","excitatory neurons"
0.000332615697899518,2,"Pdss2","gene","excitatory neurons"
5.16794700626212e-05,3,"Phf6","gene","excitatory neurons"
1.85103410251739e-05,3,"Phf8","gene","excitatory neurons"
3.63056454571837e-06,3,"Phkb","gene","excitatory neurons"
3.80022007527564e-05,3,"Pigk","gene","excitatory neurons"
0.000695868836861982,4,"Pkn2","gene","excitatory neurons"
0.00109979134791657,7,"Ppp5c","gene","excitatory neurons"
0.000436024242410945,7,"Psmb6","gene","excitatory neurons"
0.000264369855599922,2,"Psmd8","gene","excitatory neurons"
0.000355256930897075,2,"Rad52","gene","excitatory neurons"
0.000166727450828282,2,"Ralgapa1","gene","excitatory neurons"
7.09194789697898e-06,3,"Rbm33","gene","excitatory neurons"
0.000689642142602741,4,"Riok2","gene","excitatory neurons"
0.000192750301265797,2,"Rnf111","gene","excitatory neurons"
0.000160529969877253,2,"Rnf139","gene","excitatory neurons"
7.78361349504928e-05,1,"Rps16","gene","excitatory neurons"
8.32879610145268e-06,3,"Rps6kl1","gene","excitatory neurons"
0.00194006035418128,3,"Runx1","TF","excitatory neurons"
0.000379262327978409,4,"Runx1","gene","excitatory neurons"
0.0350734779863404,6,"Sars2","gene","excitatory neurons"
8.45419569670613e-06,3,"Selenof","gene","excitatory neurons"
0.000882846596876091,4,"Senp8","gene","excitatory neurons"
0.000705869159595201,4,"Set","gene","excitatory neurons"
0.000839666259221769,1,"Setbp1","TF","excitatory neurons"
1.21455896572436e-05,3,"Setbp1","gene","excitatory neurons"
2.62331981129024e-05,3,"Sfr1","gene","excitatory neurons"
1.18411616022132e-06,1,"Slc31a1","gene","excitatory neurons"
0.000405753292082366,2,"Supt5","gene","excitatory neurons"
5.97715066366854e-05,3,"Taf13","gene","excitatory neurons"
0.000392562389118036,2,"Taf1a","gene","excitatory neurons"
0.00120262829093285,7,"Taf5","gene","excitatory neurons"
8.8001103673401e-06,3,"Taz","gene","excitatory neurons"
3.0314354273533e-06,1,"Tbc1d23","gene","excitatory neurons"
7.51548889298839e-05,4,"Tbc1d8","gene","excitatory neurons"
0.000247889218038857,2,"Tcea1","gene","excitatory neurons"
0.00309548275617587,3,"Tcf4","TF","excitatory neurons"
0.000455273601600365,4,"Tcf4","gene","excitatory neurons"
0.000325380299433092,2,"Tgds","gene","excitatory neurons"
0.000470749478268874,2,"Timm23","gene","excitatory neurons"
1.31806474676179e-05,1,"Tmem177","gene","excitatory neurons"
0.000213548840228556,2,"Tmtc3","gene","excitatory neurons"
2.7928747651912e-05,3,"Tomm7","gene","excitatory neurons"
0.00076793417179947,4,"Trappc5","gene","excitatory neurons"
4.95390825731171e-05,1,"Trex1","gene","excitatory neurons"
1.51682343849127e-05,3,"Tsen2","gene","excitatory neurons"
2.24958485236092e-06,1,"Ttc23","gene","excitatory neurons"
0.000328068848095916,2,"Tti2","gene","excitatory neurons"
7.61848132359102e-07,1,"Tube1","gene","excitatory neurons"
0.000287787620136368,2,"Txnl1","gene","excitatory neurons"
0.000354065554806335,2,"Ubr1","gene","excitatory neurons"
0.000529663278832788,4,"Usp31","gene","excitatory neurons"
0.000199277319276042,2,"Usp48","gene","excitatory neurons"
0.000273012454335517,2,"Utp14a","gene","excitatory neurons"
0.00072048524582529,4,"Utp14b","gene","excitatory neurons"
9.03878696302738e-06,1,"Utp25","gene","excitatory neurons"
4.12817835413545e-05,3,"Vamp8","gene","excitatory neurons"
1.57147051216532e-05,3,"Wdr7","gene","excitatory neurons"
0.00016553618658302,2,"Zc3h10","gene","excitatory neurons"
0.000279261240547103,2,"Zc3h15","gene","excitatory neurons"
0.00267644591424368,3,"Zeb1","TF","excitatory neurons"
0.000398106696940986,7,"Zeb1","gene","excitatory neurons"
0.000400849382732834,2,"Zfp330","gene","excitatory neurons"
2.94331747731838e-05,3,"Zmat2","gene","excitatory neurons"
0.000151042896625879,4,"Znhit6","gene","excitatory neurons"
0.00040656808183916,2,"Zzef1","gene","excitatory neurons"
1.24577534383165e-05,2,"1700016H13Rik","gene","fibro cortex"
6.42809444963161e-05,2,"2510039O18Rik","gene","fibro cortex"
0.000577478480907122,4,"4922502D21Rik","gene","fibro cortex"
0.000486609570131263,2,"4930579G24Rik","gene","fibro cortex"
0.000539373029520565,2,"Aasdh","gene","fibro cortex"
0.000566612843277458,4,"Abcc10","gene","fibro cortex"
2.8992544642969e-05,1,"Abt1","gene","fibro cortex"
1.76321989953598e-05,2,"Aff1","gene","fibro cortex"
0.000319258351051088,1,"Anapc7","gene","fibro cortex"
7.78118505045052e-06,1,"Anp32a","gene","fibro cortex"
0.00151340592074172,1,"Apex1","TF","fibro cortex"
0.000345672560834166,1,"Apex1","gene","fibro cortex"
1.88469299805383e-05,2,"Apopt1","gene","fibro cortex"
7.85214387213973e-05,2,"Arl5b","gene","fibro cortex"
2.27236028318571e-05,1,"Asb7","gene","fibro cortex"
9.06630187132442e-06,1,"Bag5","gene","fibro cortex"
0.00297451560480134,2,"Bcl11a","TF","fibro cortex"
0.0003763573626202,3,"Bcl11a","gene","fibro cortex"
1.28697516120974e-05,1,"Bet1l","gene","fibro cortex"
1.34348288763415e-05,1,"Bmp5","gene","fibro cortex"
0.00141585243056678,1,"Brca1","TF","fibro cortex"
0.000591826111076668,1,"Brca1","gene","fibro cortex"
0.000772800151153967,4,"Casc1","gene","fibro cortex"
1.13765533893179e-05,2,"Ccdc174","gene","fibro cortex"
0.000190494376495932,2,"Ccdc184","gene","fibro cortex"
0.000450785560130574,3,"Cdk8","gene","fibro cortex"
0.000157051165160381,1,"Cdkn2c","gene","fibro cortex"
0.000976825880299917,1,"Cebpb","TF","fibro cortex"
0.000491384963087658,2,"Cebpb","gene","fibro cortex"
1.67007977419269e-05,2,"Cep192","gene","fibro cortex"
8.52597352098311e-06,1,"Cep290","gene","fibro cortex"
1.20421427763471e-05,1,"Cept1","gene","fibro cortex"
9.20681417094666e-05,1,"Chek1","gene","fibro cortex"
1.09327119136495e-05,1,"Cherp","gene","fibro cortex"
8.9213702011249e-06,1,"Ciao3","gene","fibro cortex"
8.54798654871403e-06,1,"Clec16a","gene","fibro cortex"
5.22698981269874e-05,1,"Cnih2","gene","fibro cortex"
