"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed"
1.0387029715165e-07,0.141535437676762,0.944,0.92,0.0029283114172993,"heterozygous","Shank2","UP"
1.04327760033929e-07,0.202880098509878,0.227,0.165,0.00294120821087654,"heterozygous","Sod1","UP"
1.05426070386983e-07,-0.184442746072078,0.433,0.516,0.00297217177634982,"heterozygous","Kdm5c","DOWN"
1.08927927002917e-07,-0.135794569599268,0.743,0.822,0.00307089611806623,"heterozygous","Rbm25","DOWN"
1.11472109791626e-07,-0.115353318828741,0.215,0.295,0.00314262171924552,"heterozygous","Akap8","DOWN"
1.12282923154515e-07,-0.159455896788149,0.591,0.67,0.00316548016957209,"heterozygous","Rnf216","DOWN"
1.17029456859441e-07,-0.149520580726201,0.621,0.703,0.00329929444778135,"heterozygous","Scnn1a","DOWN"
1.1711399968487e-07,0.223396193072064,0.473,0.412,0.00330167787911587,"heterozygous","Rarb","UP"
1.17748839647533e-07,0.269212859351138,0.291,0.23,0.00331957528734325,"heterozygous","Wfdc15b","UP"
1.20981919619955e-07,-0.166276413299369,0.422,0.512,0.00341072227792576,"heterozygous","Sept7","DOWN"
1.30370835113332e-07,-0.198712616330749,0.546,0.629,0.00367541458351505,"heterozygous","Ap2b1","DOWN"
1.33567673917825e-07,-0.113619618619976,0.099,0.155,0.00376553986309131,"heterozygous","Tjap1","DOWN"
1.35062383280246e-07,-0.108658633912273,0.114,0.175,0.00380767870943669,"heterozygous","Snapc1","DOWN"
1.3542219934565e-07,-0.128709093358886,0.082,0.133,0.00381782264395258,"heterozygous","Kif23","DOWN"
1.35911517014823e-07,-0.285861394534743,0.437,0.508,0.00383161748768189,"heterozygous","4930556J24Rik","DOWN"
1.37208250872466e-07,-0.13601704401804,0.113,0.171,0.00386817500859657,"heterozygous","Taf5l","DOWN"
1.37589381455602e-07,0.159110382330984,0.159,0.104,0.00387891984199634,"heterozygous","Me1","UP"
1.38082393516721e-07,0.172815670512334,0.203,0.145,0.00389281883802339,"heterozygous","Thra","UP"
1.38231782531867e-07,-0.113131642404473,0.373,0.477,0.0038970304131384,"heterozygous","Vdac1","DOWN"
1.38831885109867e-07,-0.125366113045974,0.451,0.546,0.00391394850501737,"heterozygous","Ncor2","DOWN"
1.39258280680688e-07,-0.270877346360805,0.555,0.614,0.00392596944894996,"heterozygous","9530026P05Rik","DOWN"
1.41186609535105e-07,0.237411614010443,0.229,0.168,0.00398033289601368,"heterozygous","Gclm","UP"
1.4803662039849e-07,-0.118818459767187,0.189,0.264,0.00417344840227424,"heterozygous","Plekhb2","DOWN"
1.48774101817908e-07,-0.155658700461259,0.742,0.805,0.00419423947845047,"heterozygous","Dyrk1a","DOWN"
1.50401252873628e-07,0.199063721697374,0.125,0.076,0.00424011212101333,"heterozygous","Btc","UP"
1.52864663710377e-07,-0.166179377048189,0.322,0.402,0.00430956059932296,"heterozygous","Usp37","DOWN"
1.5430475420728e-07,-0.136125805748419,0.255,0.34,0.00435015963061164,"heterozygous","Usp4","DOWN"
1.57037646342143e-07,-0.154281375757288,0.273,0.356,0.00442720532567771,"heterozygous","Hnrnpul2","DOWN"
1.65584537277905e-07,0.343337830546617,0.29,0.219,0.0046681592749387,"heterozygous","Col5a2","UP"
1.66465750498342e-07,0.200608887737382,0.238,0.174,0.00469300243804926,"heterozygous","Rpl23","UP"
1.67239864564748e-07,0.185835962485536,0.818,0.778,0.00471482626180937,"heterozygous","Tbc1d14","UP"
1.67424291816021e-07,0.209300933672369,0.222,0.158,0.00472002563487728,"heterozygous","Chchd10","UP"
1.70390878267087e-07,0.308097747373707,0.521,0.473,0.00480365964010571,"heterozygous","Fth1","UP"
1.7181025191731e-07,-0.138975751776179,0.264,0.347,0.00484367462205279,"heterozygous","March5","DOWN"
1.7447785481092e-07,-0.142569963758202,0.642,0.713,0.00491887968282945,"heterozygous","Wapl","DOWN"
1.75368164199821e-07,-0.161360512933154,0.574,0.658,0.00494397928512137,"heterozygous","Agl","DOWN"
1.76250460026259e-07,0.208650167846198,0.276,0.21,0.00496885296906031,"heterozygous","Mcc","UP"
1.76529772983192e-07,-0.152750759112998,0.415,0.499,0.00497672735994215,"heterozygous","Synj1","DOWN"
1.7683411399815e-07,-0.140638341846043,0.766,0.831,0.00498530734183584,"heterozygous","Nktr","DOWN"
